Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(SST),P (SST),Q (SST),S (SST)
894,25.4804,-7.9407,0.9547,25.55,4.827,0.9825,24.8461,12.7668,28.0
895,24.4106,-7.9488,0.9509,24.4669,4.2932,0.9849,23.8233,12.2412,27.0
896,24.8236,-7.9457,0.9524,24.8859,4.4998,0.984,24.2193,12.4447,27.0
897,24.6428,-7.9471,0.9517,24.7025,4.4094,0.9844,24.046,12.3556,27.0
898,25.5927,-7.9398,0.9551,25.6626,4.8824,0.9823,24.9523,12.8213,28.0
899,26.4569,-7.9333,0.9579,26.5346,5.311,0.9804,25.7735,13.2433,29.0
900,25.2188,-7.9427,0.9538,25.2814,4.6948,0.9831,24.5928,12.6366,28.0
901,25.3822,-7.9414,0.9544,25.4488,4.7772,0.9827,24.7507,12.7177,28.0
902,24.3987,-7.9489,0.9508,24.455,4.2873,0.9849,23.812,12.2354,27.0
903,25.2226,-7.9427,0.9538,25.2891,4.6985,0.9831,24.6,12.6403,28.0
904,24.7491,-7.9463,0.9521,24.8092,4.462,0.9841,24.1468,12.4074,27.0
905,24.8218,-7.9457,0.9524,24.8835,4.4987,0.984,24.217,12.4435,27.0
906,25.9194,-7.9373,0.9562,25.9926,5.0447,0.9816,25.2633,12.9811,28.0
907,24.2507,-7.9501,0.9502,24.3046,4.2131,0.9852,23.6698,12.1623,27.0
908,26.3735,-7.9339,0.9576,26.4528,5.2708,0.9806,25.6966,13.2038,29.0
909,26.6599,-7.9317,0.9585,26.7384,5.411,0.98,25.9652,13.3418,29.0
910,25.3923,-7.9414,0.9544,25.4565,4.781,0.9827,24.7579,12.7214,28.0
911,24.3304,-7.9495,0.9505,24.386,4.2533,0.9851,23.7468,12.2019,27.0
912,26.4484,-7.9333,0.9578,26.5284,5.3079,0.9805,25.7677,13.2403,29.0
913,25.0927,-7.9436,0.9534,25.1541,4.6321,0.9834,24.4726,12.5748,28.0
914,24.681,-7.9468,0.9519,24.7406,4.4282,0.9843,24.082,12.3741,27.0
915,24.2962,-7.9497,0.9504,24.3527,4.2368,0.9851,23.7153,12.1857,27.0
916,25.0356,-7.9441,0.9532,25.1003,4.6055,0.9835,24.4218,12.5487,27.0
917,26.462,-7.9332,0.9579,26.5408,5.3141,0.9804,25.7794,13.2463,29.0
918,25.4222,-7.9411,0.9545,25.487,4.796,0.9827,24.7867,12.7362,28.0
919,25.8794,-7.9377,0.956,25.951,5.0243,0.9817,25.2241,12.961,28.0
920,25.3258,-7.9419,0.9542,25.3907,4.7485,0.9829,24.6958,12.6895,28.0
921,25.7635,-7.9385,0.9557,25.834,4.9667,0.9819,25.1139,12.9043,28.0
922,25.8261,-7.9381,0.9559,25.8966,4.9975,0.9818,25.1728,12.9346,28.0
923,25.1332,-7.9433,0.9535,25.1961,4.6527,0.9833,24.5122,12.5952,28.0
924,25.1112,-7.9435,0.9534,25.1751,4.6424,0.9833,24.4924,12.585,28.0
925,27.1479,-7.928,0.9599,27.2345,5.6543,0.979,26.4314,13.5814,30.0
926,24.7982,-7.9459,0.9523,24.8554,4.4848,0.984,24.1905,12.4299,27.0
927,25.1469,-7.9432,0.9536,25.2118,4.6605,0.9833,24.5271,12.6028,28.0
928,25.0187,-7.9442,0.9531,25.0817,4.5964,0.9835,24.4042,12.5397,27.0
929,25.2874,-7.9422,0.9541,25.3534,4.7302,0.983,24.6607,12.6715,28.0
930,25.7813,-7.9384,0.9557,25.8521,4.9756,0.9819,25.131,12.9131,28.0
931,26.3948,-7.9337,0.9577,26.4715,5.28,0.9806,25.7142,13.2128,29.0
932,25.6247,-7.9396,0.9552,25.6917,4.8967,0.9822,24.9798,12.8354,28.0
933,27.6744,-7.924,0.9614,27.7662,5.9148,0.9779,26.9305,13.8378,30.0
934,25.996,-7.9368,0.9564,26.0647,5.0801,0.9814,25.3312,13.016,28.0
935,26.3853,-7.9338,0.9576,26.4614,5.2751,0.9806,25.7047,13.2079,29.0
936,26.152,-7.9356,0.9569,26.2248,5.1588,0.9811,25.482,13.0935,29.0
937,24.0081,-7.9519,0.9493,24.0592,4.0919,0.9858,23.4376,12.043,26.0
938,26.2255,-7.935,0.9571,26.3036,5.1976,0.9809,25.5562,13.1316,29.0
939,26.2822,-7.9346,0.9573,26.3567,5.2236,0.9808,25.6062,13.1573,29.0
940,28.4357,-7.9182,0.9633,28.5355,6.291,0.9764,27.6513,14.2082,31.0
941,27.134,-7.9281,0.9599,27.2139,5.6443,0.979,26.4121,13.5714,30.0
942,26.572,-7.9324,0.9582,26.648,5.3667,0.9802,25.8802,13.2981,29.0
943,26.3892,-7.9338,0.9577,26.4643,5.2765,0.9806,25.7074,13.2093,29.0
944,25.3782,-7.9415,0.9544,25.4426,4.7741,0.9828,24.7449,12.7147,28.0
945,26.5161,-7.9328,0.958,26.5949,5.3406,0.9803,25.8302,13.2724,29.0
946,27.0891,-7.9284,0.9597,27.1722,5.6238,0.9791,26.3729,13.5513,30.0
947,27.5678,-7.9248,0.9611,27.6554,5.8605,0.9781,26.8265,13.7844,30.0
948,26.3126,-7.9344,0.9574,26.3849,5.2375,0.9808,25.6327,13.1709,29.0
949,26.1958,-7.9352,0.9571,26.2692,5.1807,0.981,25.5238,13.115,29.0
950,26.609,-7.9321,0.9583,26.6872,5.3859,0.9801,25.9171,13.3171,29.0
951,28.0178,-7.9214,0.9623,28.1118,6.0839,0.9772,27.2544,14.0043,31.0
952,26.6669,-7.9317,0.9585,26.7422,5.4129,0.98,25.9688,13.3437,29.0
953,26.7182,-7.9313,0.9587,26.7968,5.4397,0.9799,26.0201,13.37,29.0
954,27.6813,-7.9239,0.9614,27.771,5.9171,0.9779,26.935,13.8401,30.0
955,27.881,-7.9224,0.9619,27.9711,6.0151,0.9775,27.1226,13.9365,30.0
956,26.9194,-7.9297,0.9592,26.9979,5.5383,0.9795,26.2091,13.4671,29.0
957,26.9028,-7.9299,0.9592,26.983,5.5311,0.9795,26.1952,13.46,29.0
958,28.0421,-7.9212,0.9623,28.1358,6.0956,0.9772,27.2769,14.0158,31.0
959,28.5799,-7.9171,0.9637,28.6778,6.3605,0.9761,27.7845,14.2766,31.0
960,27.3343,-7.9266,0.9604,27.4161,5.7434,0.9786,26.602,13.669,30.0
961,27.8495,-7.9227,0.9618,27.9399,5.9998,0.9776,27.0934,13.9215,30.0
962,27.3523,-7.9264,0.9605,27.4358,5.753,0.9786,26.6204,13.6785,30.0
963,27.2958,-7.9269,0.9603,27.3797,5.7255,0.9787,26.5678,13.6514,30.0
964,27.3981,-7.9261,0.9606,27.4832,5.7762,0.9785,26.665,13.7014,30.0
965,25.772,-7.9385,0.9557,25.8388,4.9691,0.9819,25.1184,12.9066,28.0
966,29.2622,-7.9119,0.9653,29.3665,6.6966,0.9748,28.4284,14.6075,32.0
967,27.7964,-7.9231,0.9617,27.8823,5.9716,0.9777,27.0394,13.8937,30.0
968,27.1939,-7.9277,0.96,27.2757,5.6745,0.9789,26.4701,13.6012,30.0
969,28.1519,-7.9204,0.9626,28.2463,6.1496,0.977,27.3804,14.069,31.0
970,28.0632,-7.921,0.9624,28.1545,6.1048,0.9771,27.2945,14.0248,31.0
971,29.1868,-7.9125,0.9652,29.2924,6.6604,0.9749,28.3591,14.5719,32.0
972,27.9566,-7.9219,0.9621,28.0446,6.051,0.9774,27.1914,13.9719,31.0
973,27.5624,-7.9249,0.9611,27.6482,5.857,0.9782,26.8198,13.7809,30.0
974,28.4702,-7.918,0.9634,28.5677,6.3068,0.9763,27.6815,14.2237,31.0
975,28.3557,-7.9188,0.9631,28.45,6.2492,0.9766,27.5712,14.167,31.0
976,28.3218,-7.9191,0.9631,28.4159,6.2325,0.9766,27.5393,14.1506,31.0
977,28.1067,-7.9207,0.9625,28.1982,6.1262,0.9771,27.3354,14.0459,31.0
978,30.7033,-7.901,0.9684,30.8233,7.4056,0.9721,29.7869,15.3056,33.0
979,28.6667,-7.9165,0.9639,28.7601,6.4007,0.976,27.8615,14.3162,31.0
980,29.3864,-7.911,0.9656,29.4932,6.7584,0.9746,28.5468,14.6683,32.0
981,28.2422,-7.9197,0.9629,28.3332,6.1922,0.9768,27.4619,14.1109,31.0
982,29.2847,-7.9118,0.9654,29.3911,6.7086,0.9748,28.4514,14.6193,32.0
983,30.0918,-7.9056,0.9672,30.2065,7.1057,0.9732,29.2123,15.0103,33.0
984,29.3286,-7.9114,0.9655,29.4316,6.7283,0.9747,28.4892,14.6387,32.0
985,30.792,-7.9003,0.9686,30.9161,7.4507,0.972,29.8733,15.35,34.0
986,29.6941,-7.9087,0.9663,29.8003,6.908,0.974,28.8334,14.8156,32.0
987,30.2246,-7.9046,0.9675,30.3402,7.1708,0.973,29.3369,15.0743,33.0
988,29.7829,-7.908,0.9665,29.8914,6.9524,0.9738,28.9184,14.8593,33.0
989,30.3826,-7.9034,0.9678,30.5,7.2485,0.9727,29.4858,15.1509,33.0
990,30.1957,-7.9048,0.9674,30.3093,7.1558,0.9731,29.3081,15.0596,33.0
991,29.9671,-7.9066,0.9669,30.0781,7.0433,0.9735,29.0926,14.9488,33.0
992,30.6309,-7.9015,0.9683,30.7513,7.3706,0.9722,29.7198,15.2711,33.0
993,28.6575,-7.9165,0.9639,28.7509,6.3962,0.976,27.8529,14.3118,31.0
994,29.7404,-7.9083,0.9664,29.8519,6.9331,0.9739,28.8815,14.8404,32.0
995,31.4568,-7.8953,0.9699,31.5893,7.7774,0.9708,30.4991,15.6716,34.0
996,30.7129,-7.9009,0.9685,30.831,7.4094,0.9721,29.7941,15.3093,33.0
997,32.2821,-7.889,0.9714,32.4241,8.1818,0.9694,31.2739,16.0697,35.0
998,30.6018,-7.9018,0.9682,30.7165,7.3537,0.9723,29.6874,15.2545,33.0
999,31.0149,-7.8986,0.9691,31.1391,7.559,0.9716,30.0807,15.4566,34.0
1000,31.9065,-7.8919,0.9707,32.0423,7.997,0.97,30.9198,15.8878,35.0
1001,31.4886,-7.895,0.97,31.6164,7.7906,0.9707,30.5243,15.6845,34.0
1002,30.7149,-7.9009,0.9685,30.833,7.4103,0.9721,29.7959,15.3102,33.0
1003,32.3563,-7.8885,0.9715,32.4993,8.2182,0.9692,31.3437,16.1056,35.0
1004,31.9891,-7.8912,0.9709,32.1228,8.036,0.9699,30.9945,15.9261,35.0
1005,31.743,-7.8931,0.9704,31.8741,7.9155,0.9703,30.7637,15.8075,35.0
1006,32.7411,-7.8855,0.9722,32.8874,8.4059,0.9686,31.7032,16.2903,36.0
1007,33.2408,-7.8818,0.973,33.392,8.6497,0.9678,32.1702,16.5303,36.0
1008,32.4552,-7.8877,0.9717,32.5935,8.2638,0.9691,31.431,16.1504,35.0
1009,32.1854,-7.8898,0.9712,32.3217,8.1323,0.9695,31.179,16.0209,35.0
1010,34.0667,-7.8755,0.9743,34.2321,9.0548,0.9664,32.9463,16.9291,37.0
1011,34.4438,-7.8727,0.9749,34.6101,9.2368,0.9659,33.295,17.1083,37.0
1012,32.4702,-7.8876,0.9717,32.6057,8.2697,0.9691,31.4422,16.1562,35.0
1013,32.8655,-7.8846,0.9724,33.0118,8.466,0.9684,31.8184,16.3495,36.0
1014,33.3102,-7.8812,0.9731,33.4621,8.6835,0.9677,32.235,16.5636,36.0
1015,34.6349,-7.8712,0.9751,34.8063,9.3313,0.9656,33.4759,17.2013,38.0
1016,33.8768,-7.877,0.974,34.0328,8.9588,0.9668,32.7623,16.8346,37.0
1017,32.7479,-7.8855,0.9722,32.8888,8.4066,0.9686,31.7045,16.291,36.0
1018,34.1109,-7.8752,0.9744,34.2755,9.0757,0.9664,32.9864,16.9497,37.0
1019,32.5388,-7.8871,0.9719,32.6761,8.3037,0.9689,31.5075,16.1897,35.0
1020,33.4215,-7.8804,0.9733,33.576,8.7385,0.9675,32.3403,16.6177,36.0
1021,33.9351,-7.8765,0.9741,34.0951,8.9888,0.9667,32.8199,16.8642,37.0
1022,32.2718,-7.8891,0.9714,32.4057,8.1729,0.9694,31.2568,16.0609,35.0
1023,31.7365,-7.8932,0.9704,31.8669,7.912,0.9703,30.757,15.8041,35.0
1024,33.8535,-7.8771,0.974,34.0167,8.951,0.9668,32.7475,16.827,37.0
1025,32.7569,-7.8854,0.9722,32.8981,8.4111,0.9686,31.7131,16.2954,36.0
1026,34.1959,-7.8745,0.9745,34.3618,9.1173,0.9662,33.066,16.9906,37.0
1027,33.5744,-7.8792,0.9736,33.7269,8.8113,0.9672,32.4798,16.6894,37.0
1028,35.8008,-7.8624,0.9767,35.9846,9.8973,0.9638,34.5602,17.7585,39.0
1029,35.935,-7.8614,0.9769,36.1207,9.9626,0.9637,34.6852,17.8228,39.0
1030,35.1189,-7.8676,0.9758,35.2909,9.5642,0.9649,33.9222,17.4306,38.0
1031,34.7176,-7.8706,0.9753,34.8854,9.3693,0.9655,33.5488,17.2387,38.0
1032,35.029,-7.8682,0.9757,35.2029,9.522,0.965,33.8412,17.389,38.0
1033,35.0385,-7.8682,0.9757,35.2117,9.5262,0.965,33.8493,17.3932,38.0
1034,34.9304,-7.869,0.9756,35.1018,9.4733,0.9651,33.7481,17.3412,38.0
1035,34.8089,-7.8699,0.9754,34.9787,9.4142,0.9653,33.6347,17.2829,38.0
1036,34.4664,-7.8725,0.9749,34.6311,9.2469,0.9658,33.3144,17.1183,37.0
1037,35.6693,-7.8634,0.9766,35.8543,9.8348,0.964,34.4405,17.697,39.0
1038,34.4524,-7.8726,0.9749,34.6145,9.239,0.9659,33.2991,17.1104,37.0
1039,35.5937,-7.864,0.9765,35.7775,9.7979,0.9641,34.3699,17.6607,39.0
1040,37.5068,-7.8495,0.9788,37.7261,10.7294,0.9614,36.154,18.5776,41.0
1041,36.6008,-7.8564,0.9777,36.7927,10.2846,0.9627,35.3021,18.1397,40.0
1042,34.5562,-7.8718,0.975,34.7175,9.2885,0.9657,33.394,17.1592,38.0
1043,35.9821,-7.861,0.977,36.1721,9.9872,0.9636,34.7325,17.847,39.0
1044,37.5669,-7.8491,0.9789,37.7857,10.7579,0.9614,36.2087,18.6057,41.0
1045,36.7101,-7.8555,0.9779,36.9036,10.3376,0.9626,35.4037,18.192,40.0
1046,36.5431,-7.8568,0.9777,36.7363,10.2576,0.9628,35.2503,18.1132,40.0
1047,36.5928,-7.8564,0.9777,36.7874,10.282,0.9627,35.2971,18.1372,40.0
1048,35.5799,-7.8641,0.9764,35.7574,9.7883,0.9642,34.3514,17.6512,39.0
1049,37.6105,-7.8487,0.9789,37.8253,10.7769,0.9613,36.2451,18.6244,41.0
1050,36.0399,-7.8606,0.977,36.2221,10.0112,0.9635,34.7784,17.8706,39.0
1051,36.641,-7.8561,0.9778,36.8379,10.3062,0.9626,35.3434,18.161,40.0
1052,37.2505,-7.8515,0.9785,37.4638,10.6036,0.9618,35.9131,18.4538,40.0
1053,36.7241,-7.8554,0.9779,36.9189,10.3449,0.9625,35.4177,18.1992,40.0
1054,37.2323,-7.8516,0.9785,37.4452,10.5947,0.9618,35.8961,18.445,40.0
1055,38.3212,-7.8434,0.9797,38.5449,11.1213,0.9604,36.9049,18.9634,41.0
1056,37.6149,-7.8487,0.9789,37.8273,10.7778,0.9613,36.2469,18.6253,41.0
1057,37.349,-7.8507,0.9786,37.5605,10.65,0.9617,36.0019,18.4995,40.0
1058,39.871,-7.8317,0.9812,40.1145,11.8683,0.9584,38.3355,19.6987,43.0
1059,37.6161,-7.8487,0.9789,37.8302,10.7792,0.9613,36.2496,18.6267,41.0
1060,38.7073,-7.8405,0.9801,38.9342,11.3075,0.9599,37.2614,19.1466,42.0
1061,39.1075,-7.8374,0.9805,39.3356,11.4992,0.9594,37.6287,19.3354,42.0
1062,38.5976,-7.8413,0.98,38.8186,11.2522,0.96,37.1556,19.0923,42.0
1063,39.7382,-7.8327,0.9811,39.983,11.8058,0.9586,38.2159,19.6372,43.0
1064,39.0032,-7.8382,0.9804,39.2268,11.4472,0.9595,37.5291,19.2842,42.0
1065,36.6228,-7.8562,0.9778,36.8173,10.2963,0.9627,35.3246,18.1513,40.0
1066,39.3019,-7.836,0.9807,39.5309,11.5924,0.9591,37.8071,19.4271,43.0
1067,38.9499,-7.8386,0.9803,39.1743,11.4222,0.9596,37.4812,19.2595,42.0
1068,39.0273,-7.838,0.9804,39.2538,11.4601,0.9595,37.5538,19.2969,42.0
1069,38.001,-7.8458,0.9793,38.2155,10.9638,0.9608,36.603,18.8083,41.0
1070,38.7133,-7.8404,0.9801,38.9391,11.3098,0.9599,37.2659,19.1489,42.0
1071,39.3558,-7.8356,0.9808,39.5868,11.619,0.9591,37.8583,19.4533,43.0
1072,38.8236,-7.8396,0.9802,39.0464,11.3611,0.9598,37.3641,19.1994,42.0
1073,39.9928,-7.8308,0.9814,40.2417,11.9286,0.9583,38.4511,19.7581,43.0
1074,39.9966,-7.8307,0.9814,40.2417,11.9286,0.9583,38.4511,19.7581,43.0
1075,40.238,-7.8289,0.9816,40.4877,12.0454,0.958,38.6747,19.8731,43.0
1076,40.544,-7.8266,0.9819,40.7987,12.1929,0.9576,38.9572,20.0182,44.0
1077,40.0601,-7.8303,0.9814,40.3045,11.9585,0.9582,38.5083,19.7875,43.0
1078,39.168,-7.837,0.9806,39.3925,11.5263,0.9593,37.6807,19.3621,42.0
1079,40.2882,-7.8285,0.9816,40.5416,12.071,0.9579,38.7237,19.8983,44.0
1080,41.3595,-7.8205,0.9826,41.63,12.5865,0.9567,39.7111,20.4057,45.0
1081,39.1564,-7.8371,0.9806,39.3832,11.5219,0.9593,37.6722,19.3577,42.0
1082,40.2712,-7.8287,0.9816,40.5243,12.0627,0.9579,38.708,19.8902,44.0
1083,39.7256,-7.8328,0.9811,39.9647,11.7971,0.9586,38.1992,19.6287,43.0
1084,41.7093,-7.8178,0.9829,41.9822,12.753,0.9563,40.03,20.5696,45.0
1085,41.4194,-7.82,0.9826,41.6861,12.613,0.9566,39.762,20.4318,45.0
1086,38.8589,-7.8393,0.9803,39.0832,11.3786,0.9597,37.3977,19.2167,42.0
1087,41.1976,-7.8217,0.9825,41.4622,12.5071,0.9569,39.5591,20.3276,44.0
1088,40.6756,-7.8256,0.982,40.9295,12.2549,0.9575,39.076,20.0793,44.0
1089,38.9077,-7.839,0.9803,39.1273,11.3997,0.9597,37.4381,19.2374,42.0
1090,40.7695,-7.8249,0.9821,41.0332,12.3039,0.9574,39.17,20.1276,44.0
1091,42.4899,-7.812,0.9835,42.7816,13.1305,0.9554,40.7529,20.9412,46.0
1092,40.73,-7.8252,0.982,40.9806,12.2791,0.9574,39.1223,20.1031,44.0
1093,41.9378,-7.8161,0.9831,42.2183,12.8646,0.956,40.2437,20.6795,45.0
1094,40.7631,-7.825,0.9821,41.0163,12.296,0.9574,39.1547,20.1197,44.0
1095,41.7366,-7.8176,0.9829,42.013,12.7676,0.9563,40.0579,20.584,45.0
1096,41.5831,-7.8188,0.9828,41.853,12.6919,0.9564,39.9131,20.5095,45.0
1097,40.149,-7.8296,0.9815,40.3916,11.9998,0.9581,38.5874,19.8282,43.0
1098,38.8237,-7.8396,0.9802,39.044,11.3599,0.9598,37.3619,19.1983,42.0
1099,40.3318,-7.8282,0.9817,40.5872,12.0926,0.9579,38.7651,19.9195,44.0
1100,40.9173,-7.8238,0.9822,41.1789,12.373,0.9572,39.3022,20.1956,44.0
1101,40.9382,-7.8236,0.9822,41.1983,12.3822,0.9572,39.3198,20.2046,44.0
1102,41.2561,-7.8213,0.9825,41.5223,12.5355,0.9568,39.6135,20.3556,45.0
1103,42.3624,-7.8129,0.9834,42.6497,13.0682,0.9556,40.6337,20.8799,46.0
1104,42.4614,-7.8122,0.9835,42.7468,13.114,0.9555,40.7214,20.925,46.0
1105,40.9123,-7.8238,0.9822,41.1665,12.3671,0.9572,39.291,20.1898,44.0
1106,41.9282,-7.8162,0.9831,42.2079,12.8596,0.956,40.2343,20.6746,45.0
1107,41.8406,-7.8169,0.983,42.1149,12.8157,0.9562,40.1502,20.6314,45.0
1108,41.6512,-7.8183,0.9828,41.9221,12.7246,0.9564,39.9756,20.5417,45.0
1109,39.4604,-7.8348,0.9809,39.6898,11.6682,0.959,37.9524,19.5017,43.0
1110,41.2452,-7.8213,0.9825,41.5163,12.5327,0.9568,39.6081,20.3528,45.0
1111,40.9014,-7.8239,0.9822,41.1596,12.3638,0.9572,39.2847,20.1865,44.0
1112,41.5851,-7.8188,0.9828,41.858,12.6943,0.9564,39.9176,20.5118,45.0
1113,42.2108,-7.8141,0.9833,42.4939,12.9947,0.9557,40.4929,20.8075,46.0
1114,41.8576,-7.8167,0.983,42.1313,12.8235,0.9561,40.165,20.639,45.0
1115,40.2772,-7.8286,0.9816,40.5213,12.0613,0.958,38.7053,19.8888,44.0
1116,41.3546,-7.8205,0.9826,41.6251,12.5841,0.9567,39.7066,20.4034,45.0
1117,41.0847,-7.8225,0.9824,41.3461,12.4521,0.957,39.4538,20.2735,44.0
1118,41.4095,-7.8201,0.9826,41.6782,12.6093,0.9566,39.7548,20.4281,45.0
1119,42.6264,-7.8109,0.9836,42.9186,13.195,0.9553,40.8766,21.0047,46.0
1120,40.4123,-7.8276,0.9818,40.6635,12.1287,0.9578,38.8344,19.9551,44.0
1121,41.0051,-7.8231,0.9823,41.2682,12.4153,0.9571,39.3832,20.2372,44.0
1122,40.6452,-7.8259,0.982,40.8993,12.2405,0.9575,39.0485,20.0652,44.0
1123,41.6334,-7.8184,0.9828,41.9082,12.718,0.9564,39.963,20.5352,45.0
1124,41.8429,-7.8168,0.983,42.1184,12.8174,0.9561,40.1533,20.633,45.0
1125,43.1807,-7.8068,0.984,43.4829,13.4609,0.9547,41.3858,21.2664,47.0
1126,41.7163,-7.8178,0.9829,41.9837,12.7537,0.9563,40.0314,20.5703,45.0
1127,41.4657,-7.8197,0.9827,41.7333,12.6353,0.9566,39.8047,20.4538,45.0
1128,41.3348,-7.8207,0.9826,41.6007,12.5726,0.9567,39.6846,20.3921,45.0
1129,42.5285,-7.8117,0.9835,42.819,13.1481,0.9554,40.7866,20.9585,46.0
1130,42.7578,-7.81,0.9837,43.0486,13.2563,0.9551,40.994,21.0651,46.0
1131,42.3647,-7.8129,0.9834,42.6467,13.0668,0.9556,40.631,20.8785,46.0
1132,41.9908,-7.8157,0.9831,42.2666,12.8874,0.956,40.2873,20.7019,45.0
1133,41.9812,-7.8158,0.9831,42.2581,12.8834,0.956,40.2797,20.6979,45.0
1134,42.9414,-7.8086,0.9839,43.238,13.3456,0.9549,41.1649,21.1529,46.0
1135,43.2937,-7.8059,0.9841,43.5941,13.5133,0.9546,41.4861,21.318,47.0
1136,42.3461,-7.8131,0.9834,42.6258,13.0569,0.9556,40.6121,20.8688,46.0
1137,40.3976,-7.8277,0.9817,40.6486,12.1217,0.9578,38.8209,19.9482,44.0
1138,42.2237,-7.814,0.9833,42.5113,13.0029,0.9557,40.5087,20.8156,46.0
1139,42.3541,-7.813,0.9834,42.6377,13.0626,0.9556,40.6229,20.8743,46.0
1140,42.8221,-7.8095,0.9838,43.1149,13.2876,0.9551,41.0538,21.0958,46.0
1141,42.3172,-7.8133,0.9834,42.5979,13.0438,0.9556,40.5869,20.8558,46.0
1142,42.6169,-7.811,0.9836,42.9056,13.1889,0.9553,40.8649,20.9987,46.0
1143,43.2231,-7.8065,0.9841,43.5233,13.4799,0.9547,41.4222,21.2852,47.0
1144,43.1564,-7.807,0.984,43.4529,13.4468,0.9547,41.3588,21.2526,46.0
1145,40.7201,-7.8253,0.982,40.9761,12.2769,0.9574,39.1183,20.101,44.0
1146,43.8729,-7.8016,0.9846,44.1828,13.7902,0.954,42.0164,21.5906,47.0
1147,42.8588,-7.8092,0.9838,43.1468,13.3026,0.9551,41.0826,21.1106,46.0
1148,41.5529,-7.819,0.9828,41.8183,12.6755,0.9565,39.8816,20.4933,45.0
1149,41.2806,-7.8211,0.9825,41.5451,12.5463,0.9568,39.6342,20.3662,45.0
1150,44.1727,-7.7993,0.9848,44.4877,13.9335,0.9537,42.2907,21.7316,48.0
1151,43.3441,-7.8056,0.9842,43.641,13.5354,0.9545,41.5283,21.3397,47.0
1152,45.368,-7.7904,0.9856,45.7042,14.504,0.9525,43.3832,22.2931,49.0
1153,43.293,-7.8059,0.9841,43.5916,13.5121,0.9546,41.4838,21.3168,47.0
1154,42.4198,-7.8125,0.9835,42.701,13.0924,0.9555,40.68,20.9037,46.0
1155,43.4526,-7.8047,0.9842,43.7583,13.5906,0.9544,41.634,21.3941,47.0
1156,43.7982,-7.8021,0.9845,44.1074,13.7547,0.9541,41.9484,21.5557,47.0
1157,43.8298,-7.8019,0.9845,44.1383,13.7693,0.954,41.9763,21.57,47.0
1158,44.2259,-7.7989,0.9848,44.5427,13.9593,0.9536,42.3402,21.757,48.0
1159,42.9543,-7.8085,0.9839,43.243,13.3479,0.955,41.1694,21.1552,46.0
1160,44.367,-7.7979,0.9849,44.6903,14.0286,0.9535,42.4729,21.8252,48.0
1161,44.8369,-7.7943,0.9852,45.1649,14.2513,0.953,42.8993,22.0444,48.0
1162,45.44,-7.7898,0.9856,45.7795,14.5392,0.9524,43.4507,22.3278,49.0
1163,43.7288,-7.8027,0.9845,44.0289,13.7179,0.9542,41.8778,21.5194,47.0
1164,44.9594,-7.7934,0.9853,45.2926,14.3111,0.9529,43.014,22.1033,48.0
1165,44.3354,-7.7981,0.9849,44.6503,14.0098,0.9535,42.4369,21.8067,48.0
1166,43.9639,-7.8009,0.9846,44.2733,13.8327,0.9539,42.0978,21.6324,47.0
1167,45.2978,-7.7909,0.9855,45.6375,14.4727,0.9526,43.3234,22.2624,49.0
1168,44.2383,-7.7988,0.9848,44.5497,13.9626,0.9536,42.3465,21.7603,48.0
1169,43.2432,-7.8063,0.9841,43.5377,13.4867,0.9546,41.4352,21.2919,47.0
1170,44.9262,-7.7937,0.9853,45.2606,14.2961,0.9529,42.9852,22.0885,48.0
1171,44.7586,-7.7949,0.9852,45.0827,14.2127,0.9531,42.8255,22.0065,48.0
1172,45.9823,-7.7857,0.986,46.3342,14.7987,0.9519,43.9476,22.5833,49.0
1173,44.4613,-7.7972,0.985,44.7749,14.0683,0.9534,42.5489,21.8643,48.0
1174,44.5148,-7.7968,0.985,44.8354,14.0967,0.9533,42.6033,21.8923,48.0
1175,44.8424,-7.7943,0.9852,45.1699,14.2536,0.953,42.9038,22.0467,48.0
1176,45.4445,-7.7898,0.9856,45.784,14.5413,0.9524,43.4547,22.3299,49.0
1177,45.8647,-7.7866,0.9859,46.2111,14.7412,0.952,43.8374,22.5266,49.0
1178,45.7323,-7.7876,0.9858,46.0741,14.6771,0.9522,43.7147,22.4635,49.0
1179,45.7494,-7.7875,0.9858,46.0921,14.6855,0.9521,43.7309,22.4718,49.0
1180,44.9354,-7.7936,0.9853,45.2601,14.2959,0.9529,42.9847,22.0883,48.0
1181,46.0061,-7.7856,0.986,46.3578,14.8098,0.9519,43.9688,22.5941,49.0
1182,45.2233,-7.7914,0.9855,45.5533,14.4333,0.9527,43.2478,22.2235,49.0
1183,44.2096,-7.7991,0.9848,44.5207,13.949,0.9537,42.3204,21.7468,48.0
1184,46.6851,-7.7805,0.9864,47.0457,15.1311,0.9513,44.584,22.9104,50.0
1185,45.6403,-7.7883,0.9858,45.9767,14.6315,0.9523,43.6274,22.4187,49.0
1186,46.3382,-7.7831,0.9862,46.6946,14.9671,0.9516,44.2701,22.749,50.0
1187,47.244,-7.7763,0.9867,47.6183,15.3981,0.9508,45.0953,23.1732,51.0
1188,47.3217,-7.7757,0.9868,47.6939,15.4334,0.9507,45.1628,23.2079,51.0
1189,46.7946,-7.7797,0.9865,47.1544,15.1818,0.9512,44.6811,22.9603,50.0
1190,43.9715,-7.8008,0.9846,44.2818,13.8367,0.9539,42.1054,21.6363,47.0
