Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(SST),P (SST),Q (SST),S (SST)
601,28.1333,11.4474,0.9263,27.8415,-5.8453,0.9791,26.889,0.0006,27.0
602,27.782,11.3167,0.9261,27.4978,-5.8591,0.9785,26.5683,0.0006,27.0
603,27.3141,11.0923,0.9265,27.0385,-5.8774,0.9776,26.1393,0.0006,26.0
604,28.1352,11.5703,0.9248,27.8477,-5.845,0.9791,26.8948,0.0006,27.0
605,28.1701,11.4807,0.926,27.8808,-5.8437,0.9792,26.9256,0.0006,27.0
606,26.2762,10.6336,0.927,26.0213,-5.9169,0.9756,25.1873,0.0005,25.0
607,27.8689,11.3446,0.9262,27.5862,-5.8555,0.9786,26.6508,0.0006,27.0
608,27.8975,11.3106,0.9267,27.6153,-5.8544,0.9787,26.678,0.0006,27.0
609,28.8315,11.8901,0.9245,28.5254,-5.8173,0.9802,27.5263,0.0006,28.0
610,26.8786,10.934,0.9263,26.6116,-5.8941,0.9768,25.74,0.0005,26.0
611,28.0598,11.4883,0.9254,27.771,-5.8481,0.979,26.8233,0.0006,27.0
612,28.3052,11.6108,0.9252,28.0121,-5.8383,0.9794,27.0481,0.0006,27.0
613,28.252,11.5831,0.9253,27.9582,-5.8405,0.9793,26.9979,0.0006,27.0
614,28.2125,11.6087,0.9248,27.918,-5.8422,0.9792,26.9604,0.0006,27.0
615,27.5649,11.371,0.9244,27.2773,-5.8679,0.9781,26.3624,0.0006,26.0
616,27.6254,11.3094,0.9255,27.3439,-5.8652,0.9782,26.4246,0.0006,26.0
617,27.7584,11.386,0.9252,27.4744,-5.86,0.9784,26.5465,0.0006,27.0
618,27.7558,11.3716,0.9253,27.4715,-5.8601,0.9784,26.5438,0.0006,27.0
619,27.9362,11.4651,0.9251,27.6491,-5.853,0.9787,26.7095,0.0006,27.0
620,27.7048,11.2972,0.926,27.4219,-5.8621,0.9783,26.4974,0.0006,26.0
621,27.547,11.3108,0.9251,27.2647,-5.8684,0.9781,26.3506,0.0006,26.0
622,27.73,11.3904,0.925,27.4461,-5.8612,0.9784,26.52,0.0006,27.0
623,28.3531,11.6615,0.9248,28.0602,-5.8364,0.9795,27.0929,0.0006,27.0
624,28.1532,11.5732,0.9249,27.8591,-5.8445,0.9791,26.9054,0.0006,27.0
625,27.5902,11.3332,0.925,27.3044,-5.8668,0.9781,26.3877,0.0006,26.0
626,28.015,11.5465,0.9246,27.7261,-5.8499,0.9789,26.7813,0.0006,27.0
627,27.9073,11.5155,0.9244,27.6165,-5.8543,0.9787,26.6791,0.0006,27.0
628,28.1473,11.6416,0.9241,27.8533,-5.8448,0.9791,26.9,0.0006,27.0
629,27.4523,11.304,0.9247,27.167,-5.8723,0.9779,26.2593,0.0006,26.0
630,28.0719,11.6088,0.9241,27.7816,-5.8477,0.979,26.8332,0.0006,27.0
631,27.8743,11.5263,0.9241,27.5827,-5.8557,0.9786,26.6475,0.0006,27.0
632,27.2051,11.2881,0.9236,26.9213,-5.882,0.9774,26.0297,0.0005,26.0
633,27.7514,11.4594,0.9243,27.4668,-5.8603,0.9784,26.5394,0.0006,27.0
634,28.9279,12.0895,0.9227,28.6136,-5.8137,0.9804,27.6084,0.0006,28.0
635,27.5707,11.3732,0.9244,27.286,-5.8675,0.9781,26.3705,0.0006,26.0
636,27.7497,11.3963,0.925,27.4654,-5.8604,0.9784,26.5381,0.0006,27.0
637,27.4678,11.3596,0.9241,27.1831,-5.8716,0.9779,26.2744,0.0006,26.0
638,28.3422,11.8133,0.923,28.045,-5.837,0.9794,27.0788,0.0006,27.0
639,28.5506,11.85,0.9236,28.2472,-5.8287,0.9798,27.2672,0.0006,27.0
640,27.7805,11.6016,0.9228,27.4829,-5.8597,0.9785,26.5544,0.0006,27.0
641,27.7524,11.4542,0.9244,27.4644,-5.8604,0.9784,26.5371,0.0006,27.0
642,27.7946,11.6651,0.9221,27.4995,-5.859,0.9785,26.5699,0.0006,27.0
643,27.7542,11.6477,0.9221,27.4589,-5.8606,0.9784,26.532,0.0006,27.0
644,27.2391,11.3103,0.9235,26.9548,-5.8807,0.9775,26.061,0.0005,26.0
645,27.6101,11.4926,0.9232,27.3236,-5.866,0.9782,26.4057,0.0006,26.0
646,27.9753,11.6682,0.9229,27.6812,-5.8517,0.9788,26.7395,0.0006,27.0
647,27.0946,11.2088,0.924,26.8125,-5.8863,0.9772,25.9279,0.0005,26.0
648,27.5756,11.489,0.9231,27.2901,-5.8674,0.9781,26.3744,0.0006,26.0
649,27.0987,11.2925,0.9231,26.8159,-5.8861,0.9772,25.9312,0.0005,26.0
650,28.4914,11.9706,0.9219,28.1828,-5.8314,0.9797,27.2072,0.0006,27.0
651,27.2776,11.4286,0.9223,26.9914,-5.8792,0.9776,26.0953,0.0006,26.0
652,27.4016,11.4395,0.9228,27.116,-5.8743,0.9778,26.2117,0.0006,26.0
653,27.1768,11.3367,0.9229,26.8936,-5.8831,0.9774,26.0038,0.0005,26.0
654,26.8631,11.1648,0.9234,26.5865,-5.8951,0.9768,25.7165,0.0005,26.0
655,26.9408,11.1483,0.924,26.6669,-5.892,0.9769,25.7917,0.0005,26.0
656,27.0483,11.3096,0.9226,26.7686,-5.888,0.9771,25.8869,0.0005,26.0
657,28.0615,11.8981,0.9207,27.7565,-5.8487,0.979,26.8097,0.0006,27.0
658,27.339,11.4507,0.9224,27.0478,-5.877,0.9777,26.148,0.0006,26.0
659,26.4264,11.0465,0.9226,26.1517,-5.9119,0.9759,25.3094,0.0005,25.0
660,27.9108,11.667,0.9226,27.6154,-5.8544,0.9787,26.6781,0.0006,27.0
661,27.3223,11.4562,0.9222,27.0322,-5.8776,0.9776,26.1334,0.0006,26.0
662,27.7567,11.6827,0.9217,27.463,-5.8605,0.9784,26.5358,0.0006,27.0
663,28.0063,11.7822,0.9218,27.7069,-5.8507,0.9789,26.7635,0.0006,27.0
664,27.5027,11.5898,0.9215,27.2075,-5.8707,0.978,26.2972,0.0006,26.0
665,26.9171,11.2788,0.9223,26.6344,-5.8932,0.9769,25.7614,0.0005,26.0
666,26.8336,11.1535,0.9234,26.5586,-5.8962,0.9767,25.6904,0.0005,26.0
667,27.5972,11.6767,0.921,27.3063,-5.8667,0.9781,26.3895,0.0006,26.0
668,26.3058,10.9523,0.9232,26.0394,-5.9163,0.9756,25.2043,0.0005,25.0
669,27.0199,11.3247,0.9223,26.743,-5.889,0.9771,25.8629,0.0005,26.0
670,27.4968,11.5867,0.9215,27.2076,-5.8707,0.978,26.2973,0.0006,26.0
671,27.9671,11.7336,0.9221,27.6709,-5.8521,0.9788,26.7299,0.0006,27.0
672,27.8881,11.7717,0.9213,27.5877,-5.8555,0.9787,26.6522,0.0006,27.0
673,27.8852,11.748,0.9216,27.5859,-5.8556,0.9787,26.6505,0.0006,27.0
674,28.0889,11.8392,0.9215,27.7869,-5.8475,0.979,26.8381,0.0006,27.0
675,27.8575,11.7959,0.9208,27.5552,-5.8568,0.9786,26.6219,0.0006,27.0
676,27.1585,11.4139,0.9219,26.8694,-5.884,0.9773,25.9812,0.0005,26.0
677,27.9638,11.8195,0.9211,27.6666,-5.8523,0.9788,26.7258,0.0006,27.0
678,27.9199,11.8128,0.921,27.6178,-5.8543,0.9787,26.6803,0.0006,27.0
679,28.8985,12.2993,0.9201,28.5756,-5.8152,0.9803,27.5731,0.0006,28.0
680,27.9549,11.9085,0.92,27.6487,-5.853,0.9788,26.7091,0.0006,27.0
681,28.1646,11.9161,0.921,27.8592,-5.8445,0.9791,26.9056,0.0006,27.0
682,28.1201,11.9715,0.9201,27.8115,-5.8465,0.9791,26.861,0.0006,27.0
683,28.6271,12.2287,0.9196,28.3104,-5.8262,0.9799,27.3261,0.0006,27.0
684,27.6031,11.7304,0.9203,27.3046,-5.8668,0.9782,26.3879,0.0006,26.0
685,28.2066,12.0055,0.9201,27.9001,-5.8429,0.9792,26.9437,0.0006,27.0
686,28.9385,12.295,0.9204,28.6196,-5.8134,0.9804,27.6141,0.0006,28.0
687,27.8134,11.8415,0.9201,27.5101,-5.8586,0.9785,26.5798,0.0006,27.0
688,27.8286,11.856,0.92,27.5253,-5.858,0.9786,26.5939,0.0006,27.0
689,28.1264,12.0429,0.9193,27.8169,-5.8462,0.9791,26.8661,0.0006,27.0
690,28.3852,12.0941,0.92,28.0726,-5.8359,0.9795,27.1045,0.0006,27.0
691,29.1756,12.541,0.9187,28.8468,-5.804,0.9808,27.8255,0.0006,28.0
692,28.6646,12.2394,0.9197,28.3407,-5.8249,0.98,27.3544,0.0006,27.0
693,28.6242,12.2369,0.9195,28.3036,-5.8264,0.9799,27.3198,0.0006,27.0
694,28.3967,12.2,0.9188,28.0771,-5.8357,0.9795,27.1087,0.0006,27.0
695,28.7174,12.3152,0.9191,28.3956,-5.8227,0.9801,27.4054,0.0006,27.0
696,27.3324,11.6452,0.92,27.0376,-5.8774,0.9777,26.1384,0.0006,26.0
697,28.8179,12.4529,0.918,28.4891,-5.8188,0.9802,27.4925,0.0006,27.0
698,28.7984,12.2956,0.9197,28.4749,-5.8194,0.9802,27.4793,0.0006,27.0
699,28.6476,12.3027,0.9189,28.3238,-5.8256,0.9799,27.3386,0.0006,27.0
700,27.0512,11.6181,0.9188,26.7579,-5.8884,0.9771,25.8769,0.0005,26.0
701,28.2852,12.0767,0.9197,27.9726,-5.8399,0.9793,27.0113,0.0006,27.0
702,27.7036,11.7872,0.9202,27.3996,-5.863,0.9783,26.4767,0.0006,26.0
703,28.6516,12.3355,0.9185,28.3277,-5.8254,0.98,27.3422,0.0006,27.0
704,28.2444,12.1485,0.9186,27.9259,-5.8418,0.9793,26.9678,0.0006,27.0
705,29.4095,12.7313,0.9177,29.0676,-5.7948,0.9811,28.0309,0.0006,28.0
706,29.944,12.933,0.918,29.5952,-5.7725,0.9819,28.521,0.0006,29.0
707,28.267,12.2493,0.9176,27.9461,-5.841,0.9793,26.9865,0.0006,27.0
708,28.6272,12.2527,0.9193,28.308,-5.8263,0.9799,27.3239,0.0006,27.0
709,28.8383,12.44,0.9182,28.5107,-5.8179,0.9803,27.5127,0.0006,28.0
710,30.0949,13.0932,0.917,29.7362,-5.7665,0.9821,28.6519,0.0006,29.0
711,28.9026,12.4671,0.9182,28.5716,-5.8154,0.9804,27.5694,0.0006,28.0
712,29.0904,12.5692,0.918,28.7566,-5.8077,0.9806,27.7416,0.0006,28.0
713,28.669,12.3302,0.9186,28.342,-5.8249,0.98,27.3555,0.0006,27.0
714,28.9716,12.5467,0.9176,28.6399,-5.8126,0.9805,27.6329,0.0006,28.0
715,29.3118,12.722,0.9173,28.9721,-5.7988,0.981,27.9421,0.0006,28.0
716,28.3056,12.1794,0.9186,27.9877,-5.8393,0.9794,27.0254,0.0006,27.0
717,29.1628,12.5701,0.9183,28.833,-5.8046,0.9808,27.8127,0.0006,28.0
718,29.3261,12.7157,0.9175,28.9857,-5.7982,0.981,27.9546,0.0006,28.0
719,28.4329,12.2445,0.9185,28.1121,-5.8343,0.9796,27.1414,0.0006,27.0
720,30.1927,13.131,0.917,29.8324,-5.7624,0.9823,28.7412,0.0006,29.0
721,28.7145,12.4505,0.9175,28.3844,-5.8231,0.9801,27.3951,0.0006,27.0
722,30.0595,13.1137,0.9166,29.7001,-5.7681,0.9821,28.6184,0.0006,29.0
723,29.3189,12.7244,0.9173,28.972,-5.7988,0.981,27.9419,0.0006,28.0
724,27.9511,12.1104,0.9176,27.6366,-5.8535,0.9788,26.6978,0.0006,27.0
725,29.0965,12.648,0.9171,28.7588,-5.8077,0.9807,27.7436,0.0006,28.0
726,28.4887,12.3425,0.9176,28.1604,-5.8323,0.9797,27.1864,0.0006,27.0
727,28.756,12.4513,0.9177,28.4282,-5.8213,0.9801,27.4358,0.0006,27.0
728,28.6776,12.4218,0.9176,28.3491,-5.8246,0.98,27.3621,0.0006,27.0
729,28.7674,12.4482,0.9178,28.4386,-5.8209,0.9801,27.4456,0.0006,27.0
730,29.0971,12.5993,0.9177,28.7629,-5.8075,0.9807,27.7474,0.0006,28.0
731,27.477,11.8192,0.9186,27.175,-5.872,0.9779,26.2668,0.0006,26.0
732,28.1064,12.1545,0.9179,27.7944,-5.8472,0.979,26.8451,0.0006,27.0
733,28.119,12.1464,0.918,27.8034,-5.8468,0.9791,26.8535,0.0006,27.0
734,28.2246,12.2383,0.9175,27.9058,-5.8426,0.9792,26.949,0.0006,27.0
735,27.8207,11.9899,0.9183,27.5093,-5.8586,0.9785,26.5791,0.0006,27.0
736,28.4784,12.3137,0.9179,28.1593,-5.8323,0.9797,27.1853,0.0006,27.0
737,27.0587,11.643,0.9186,26.7645,-5.8881,0.9771,25.8831,0.0005,26.0
738,28.449,12.317,0.9177,28.1264,-5.8337,0.9796,27.1546,0.0006,27.0
739,28.0711,12.1288,0.918,27.7539,-5.8488,0.979,26.8073,0.0006,27.0
740,27.7564,11.9584,0.9184,27.4471,-5.8611,0.9784,26.521,0.0006,27.0
741,27.5984,11.8828,0.9185,27.2934,-5.8673,0.9781,26.3774,0.0006,26.0
742,27.4713,11.816,0.9186,27.1694,-5.8722,0.9779,26.2615,0.0006,26.0
743,27.0596,11.612,0.919,26.7648,-5.8881,0.9771,25.8834,0.0005,26.0
744,28.1676,12.1582,0.9181,27.8519,-5.8448,0.9791,26.8987,0.0006,27.0
745,27.1779,11.7303,0.9181,26.8803,-5.8836,0.9774,25.9913,0.0005,26.0
746,27.3751,11.7378,0.9191,27.0782,-5.8758,0.9777,26.1764,0.0006,26.0
747,27.9547,12.0447,0.9184,27.6471,-5.8531,0.9788,26.7077,0.0006,27.0
748,27.0521,11.671,0.9182,26.7522,-5.8886,0.9771,25.8716,0.0005,26.0
749,27.0207,11.5805,0.9191,26.7293,-5.8895,0.9771,25.8501,0.0005,26.0
750,25.9273,11.0721,0.9197,25.6572,-5.9308,0.9748,24.8459,0.0005,25.0
751,26.8424,11.4364,0.92,26.5624,-5.896,0.9767,25.694,0.0005,26.0
752,27.5244,11.8484,0.9185,27.2262,-5.8699,0.978,26.3147,0.0006,26.0
753,26.8278,11.5156,0.9189,26.5356,-5.8971,0.9767,25.6689,0.0005,26.0
754,26.5212,11.4092,0.9186,26.236,-5.9087,0.9761,25.3884,0.0005,25.0
755,26.5972,11.4099,0.919,26.3138,-5.9057,0.9762,25.4613,0.0005,25.0
756,26.7118,11.4497,0.9191,26.427,-5.9013,0.9765,25.5673,0.0005,26.0
757,26.3532,11.2876,0.9192,26.0726,-5.915,0.9757,25.2354,0.0005,25.0
758,26.0073,11.0732,0.9201,25.7354,-5.9279,0.975,24.9192,0.0005,25.0
759,27.1545,11.6373,0.9191,26.8615,-5.8843,0.9773,25.9738,0.0005,26.0
760,24.8004,10.5562,0.9201,24.5507,-5.972,0.9722,23.8065,0.0005,24.0
761,25.2184,10.6928,0.9207,24.9661,-5.9567,0.9732,24.1971,0.0005,24.0
762,26.5838,11.3879,0.9192,26.3016,-5.9062,0.9762,25.4498,0.0005,25.0
763,25.9792,11.0788,0.9199,25.7058,-5.929,0.9749,24.8915,0.0005,25.0
764,24.6209,10.4576,0.9204,24.3754,-5.9784,0.9718,23.6416,0.0005,24.0
765,25.3552,10.7774,0.9203,25.1015,-5.9517,0.9735,24.3242,0.0005,24.0
766,25.9621,11.0699,0.9199,25.6959,-5.9294,0.9749,24.8822,0.0005,25.0
767,25.312,10.7508,0.9204,25.0517,-5.9536,0.9734,24.2775,0.0005,24.0
768,25.5138,10.9385,0.9191,25.2512,-5.9461,0.9739,24.4649,0.0005,24.0
769,25.4342,10.8141,0.9203,25.1744,-5.949,0.9737,24.3927,0.0005,24.0
770,24.3449,10.3029,0.9209,24.1055,-5.9882,0.9711,23.3875,0.0005,23.0
771,25.1612,10.7344,0.9198,24.9099,-5.9588,0.9731,24.1443,0.0005,24.0
772,25.5906,10.8278,0.921,25.3327,-5.9431,0.9741,24.5414,0.0005,25.0
773,26.1813,11.1858,0.9196,25.9104,-5.9212,0.9754,25.0833,0.0005,25.0
774,25.1027,10.6382,0.9207,24.85,-5.961,0.9729,24.088,0.0005,24.0
775,25.9703,11.0205,0.9205,25.7073,-5.9289,0.9749,24.8929,0.0005,25.0
776,24.5976,10.4185,0.9208,24.3536,-5.9792,0.9717,23.621,0.0005,24.0
777,24.4112,10.3229,0.921,24.1705,-5.9859,0.9712,23.4487,0.0005,23.0
778,25.0827,10.5887,0.9213,24.8358,-5.9616,0.9729,24.0746,0.0005,24.0
779,24.1858,10.2181,0.9212,23.9456,-5.994,0.9706,23.2369,0.0005,23.0
780,24.166,10.1187,0.9224,23.9335,-5.9944,0.9706,23.2255,0.0005,23.0
781,24.3722,10.3509,0.9204,24.1329,-5.9872,0.9711,23.4133,0.0005,23.0
782,24.0172,10.1269,0.9214,23.783,-5.9998,0.9702,23.0836,0.0005,23.0
783,24.4183,10.3285,0.921,24.1804,-5.9855,0.9712,23.458,0.0005,23.0
784,24.323,10.2711,0.9212,24.0846,-5.989,0.971,23.3678,0.0005,23.0
785,25.0593,10.632,0.9206,24.8113,-5.9625,0.9728,24.0516,0.0005,24.0
786,24.2879,10.2664,0.9211,24.0463,-5.9904,0.9709,23.3317,0.0005,23.0
787,24.4307,10.4067,0.92,24.1888,-5.9852,0.9713,23.466,0.0005,23.0
788,24.117,10.2001,0.921,23.8802,-5.9963,0.9705,23.1753,0.0005,23.0
789,24.3284,10.3021,0.9208,24.0905,-5.9888,0.971,23.3734,0.0005,23.0
790,25.4801,10.8301,0.9203,25.2207,-5.9473,0.9738,24.4363,0.0005,24.0
791,25.5113,10.822,0.9206,25.2518,-5.9461,0.9739,24.4655,0.0005,24.0
792,24.0839,10.1739,0.9212,23.8494,-5.9974,0.9704,23.1462,0.0005,23.0
793,25.2103,10.764,0.9197,24.9538,-5.9572,0.9732,24.1855,0.0005,24.0
794,23.4861,9.8636,0.922,23.2631,-6.0182,0.9687,22.5933,0.0005,23.0
795,24.2814,10.3027,0.9206,24.0468,-5.9903,0.9709,23.3322,0.0005,23.0
796,25.4833,10.8901,0.9196,25.2217,-5.9472,0.9738,24.4372,0.0005,24.0
797,23.7951,10.1039,0.9205,23.5633,-6.0076,0.9696,22.8766,0.0005,23.0
798,24.0288,10.1662,0.921,23.7962,-5.9993,0.9702,23.0961,0.0005,23.0
799,24.023,10.1347,0.9214,23.7903,-5.9995,0.9702,23.0906,0.0005,23.0
800,23.5564,9.9258,0.9215,23.3295,-6.0159,0.9689,22.6559,0.0005,23.0
801,23.7253,9.9799,0.9218,23.4994,-6.0099,0.9694,22.8162,0.0005,23.0
802,23.5781,9.8623,0.9225,23.3548,-6.015,0.969,22.6799,0.0005,23.0
803,24.0834,10.199,0.9208,23.8514,-5.9974,0.9704,23.1481,0.0005,23.0
804,22.9509,9.5891,0.9227,22.7382,-6.0365,0.9671,22.0976,0.0005,22.0
805,23.5696,9.9308,0.9215,23.3481,-6.0152,0.9689,22.6735,0.0005,23.0
806,23.0007,9.6621,0.922,22.7831,-6.0349,0.9673,22.14,0.0005,22.0
807,23.7381,10.048,0.9209,23.5128,-6.0094,0.9694,22.8289,0.0005,23.0
808,24.0065,10.1632,0.9209,23.7743,-6.0001,0.9702,23.0754,0.0005,23.0
809,23.1978,9.7732,0.9216,22.975,-6.0283,0.9679,22.3213,0.0005,22.0
810,23.9674,10.1615,0.9207,23.738,-6.0014,0.9701,23.0413,0.0005,23.0
811,24.8422,10.5579,0.9203,24.598,-5.9703,0.9723,23.851,0.0005,24.0
812,23.7445,10.0284,0.9212,23.5157,-6.0093,0.9694,22.8316,0.0005,23.0
813,22.5729,9.4274,0.9228,22.3661,-6.0492,0.9659,21.7458,0.0005,22.0
814,23.7657,10.0097,0.9216,23.5384,-6.0085,0.9695,22.853,0.0005,23.0
815,23.5992,9.9374,0.9216,23.3734,-6.0143,0.969,22.6973,0.0005,23.0
816,23.6214,9.8928,0.9224,23.3978,-6.0135,0.9691,22.7204,0.0005,23.0
817,22.9015,9.6858,0.921,22.6828,-6.0384,0.967,22.0452,0.0005,22.0
818,23.37,9.9058,0.9207,23.1487,-6.0222,0.9684,22.4853,0.0005,22.0
819,23.4566,9.9023,0.9213,23.2333,-6.0192,0.9686,22.5652,0.0005,23.0
820,23.3371,9.8375,0.9215,23.1152,-6.0234,0.9683,22.4537,0.0005,22.0
821,24.6499,10.4644,0.9205,24.4052,-5.9774,0.9718,23.6696,0.0005,24.0
822,21.9812,9.1349,0.9234,21.7842,-6.0688,0.9639,21.1949,0.0005,21.0
823,22.479,9.5127,0.9209,22.2726,-6.0524,0.9656,21.6573,0.0005,22.0
824,23.4354,9.8861,0.9214,23.217,-6.0198,0.9686,22.5498,0.0005,23.0
825,23.4495,9.901,0.9212,23.226,-6.0195,0.9686,22.5582,0.0005,23.0
826,23.5304,9.8251,0.9228,23.3094,-6.0166,0.9688,22.637,0.0005,23.0
827,23.3455,9.7287,0.9231,23.127,-6.023,0.9683,22.4648,0.0005,22.0
828,23.2997,9.8728,0.9208,23.0774,-6.0247,0.9682,22.418,0.0005,22.0
829,23.1283,9.7932,0.9209,22.908,-6.0306,0.9676,22.258,0.0005,22.0
830,22.1508,9.2883,0.9222,21.9448,-6.0635,0.9645,21.347,0.0005,21.0
831,22.982,9.6596,0.9219,22.7714,-6.0353,0.9672,22.1289,0.0005,22.0
832,24.0091,10.1564,0.921,23.7762,-6.0,0.9702,23.0772,0.0005,23.0
833,23.0777,9.7233,0.9215,22.8561,-6.0324,0.9675,22.209,0.0005,22.0
834,22.9085,9.6015,0.9223,22.6949,-6.038,0.967,22.0567,0.0005,22.0
835,22.8174,9.645,0.9211,22.6032,-6.0411,0.9667,21.97,0.0005,22.0
836,21.8127,9.1416,0.9223,21.6163,-6.0744,0.9633,21.0358,0.0005,21.0
837,23.3354,9.9192,0.9203,23.112,-6.0235,0.9683,22.4506,0.0005,22.0
838,22.2798,9.3453,0.9222,22.0762,-6.059,0.965,21.4714,0.0005,21.0
839,22.5758,9.465,0.9222,22.3695,-6.0491,0.9659,21.749,0.0005,22.0
840,22.9174,9.6527,0.9216,22.7048,-6.0376,0.967,22.066,0.0005,22.0
841,22.5703,9.4876,0.9219,22.3602,-6.0494,0.9659,21.7402,0.0005,22.0
842,23.8739,10.1345,0.9205,23.642,-6.0048,0.9698,22.9508,0.0005,23.0
843,22.7965,9.5961,0.9217,22.5838,-6.0418,0.9666,21.9517,0.0005,22.0
844,24.0773,10.1592,0.9213,23.8443,-5.9976,0.9703,23.1414,0.0005,23.0
845,21.8076,9.1848,0.9216,21.6094,-6.0746,0.9633,21.0293,0.0005,21.0
846,23.0796,9.7614,0.921,22.8618,-6.0322,0.9675,22.2143,0.0005,22.0
847,22.4629,9.4467,0.9218,22.253,-6.0531,0.9656,21.6387,0.0005,22.0
848,23.3487,9.8354,0.9216,23.1318,-6.0228,0.9683,22.4694,0.0005,22.0
849,23.4429,9.8695,0.9217,23.2209,-6.0197,0.9686,22.5535,0.0005,23.0
850,22.9667,9.6721,0.9216,22.7493,-6.0361,0.9672,22.1081,0.0005,22.0
851,23.0435,9.7293,0.9213,22.8268,-6.0334,0.9674,22.1813,0.0005,22.0
852,22.1921,9.2689,0.9227,21.9873,-6.062,0.9647,21.3872,0.0005,21.0
853,23.133,9.7949,0.9209,22.9184,-6.0302,0.9677,22.2678,0.0005,22.0
854,22.8607,9.5912,0.9221,22.6469,-6.0396,0.9668,22.0113,0.0005,22.0
855,22.9571,9.6803,0.9214,22.7423,-6.0363,0.9671,22.1014,0.0005,22.0
856,23.4752,9.8772,0.9217,23.2549,-6.0185,0.9687,22.5855,0.0005,23.0
857,23.0485,9.6752,0.9221,22.8311,-6.0333,0.9674,22.1853,0.0005,22.0
858,23.366,9.7906,0.9223,23.1478,-6.0222,0.9684,22.4845,0.0005,22.0
859,23.413,9.8696,0.9215,23.1909,-6.0207,0.9685,22.5252,0.0005,23.0
860,23.3071,9.8885,0.9206,23.0838,-6.0245,0.9682,22.424,0.0005,22.0
861,22.6782,9.4781,0.9227,22.4667,-6.0458,0.9663,21.8409,0.0005,22.0
862,22.4746,9.3838,0.9228,22.2688,-6.0525,0.9656,21.6537,0.0005,22.0
863,22.706,9.5153,0.9223,22.4977,-6.0447,0.9663,21.8702,0.0005,22.0
864,22.9852,9.6183,0.9225,22.7732,-6.0353,0.9672,22.1306,0.0005,22.0
865,23.4851,9.9157,0.9213,23.2637,-6.0182,0.9687,22.5938,0.0005,23.0
866,22.391,9.3068,0.9234,22.1884,-6.0552,0.9653,21.5776,0.0005,22.0
867,22.7268,9.4704,0.9231,22.5205,-6.0439,0.9664,21.8917,0.0005,22.0
868,22.5128,9.4434,0.9222,22.3051,-6.0513,0.9657,21.6881,0.0005,22.0
869,23.2666,9.6908,0.9231,23.0539,-6.0255,0.9681,22.3958,0.0005,22.0
870,22.2592,9.2119,0.924,22.0599,-6.0596,0.9649,21.456,0.0005,21.0
871,23.0859,9.654,0.9226,22.8754,-6.0317,0.9675,22.2272,0.0005,22.0
872,22.4144,9.4134,0.922,22.2057,-6.0547,0.9654,21.594,0.0005,22.0
873,22.8183,9.5775,0.9221,22.6085,-6.0409,0.9667,21.975,0.0005,22.0
874,22.5535,9.3897,0.9232,22.347,-6.0499,0.9659,21.7277,0.0005,22.0
875,22.8361,9.6342,0.9214,22.6241,-6.0404,0.9668,21.9897,0.0005,22.0
876,22.2316,9.2519,0.9232,22.0283,-6.0606,0.9648,21.4261,0.0005,21.0
877,23.0,9.6456,0.9222,22.7896,-6.0347,0.9673,22.1462,0.0005,22.0
878,23.1346,9.6771,0.9225,22.9197,-6.0302,0.9677,22.2691,0.0005,22.0
879,22.1658,9.2478,0.9229,21.9613,-6.0629,0.9646,21.3626,0.0005,21.0
880,22.8448,9.5483,0.9227,22.6373,-6.0399,0.9668,22.0022,0.0005,22.0
881,23.1818,9.6447,0.9233,22.9688,-6.0285,0.9678,22.3155,0.0005,22.0
882,21.7093,9.0274,0.9234,21.5166,-6.0777,0.963,20.9413,0.0005,21.0
883,23.1473,9.6376,0.9232,22.9336,-6.0297,0.9677,22.2822,0.0005,22.0
884,23.0637,9.5957,0.9233,22.8507,-6.0326,0.9675,22.2038,0.0005,22.0
885,22.722,9.4295,0.9236,22.5136,-6.0442,0.9664,21.8853,0.0005,22.0
886,23.1002,9.657,0.9226,22.8874,-6.0313,0.9676,22.2385,0.0005,22.0
887,23.3993,9.7305,0.9233,23.183,-6.021,0.9685,22.5177,0.0005,23.0
888,22.4196,9.3448,0.923,22.2116,-6.0545,0.9654,21.5996,0.0005,22.0
889,23.3971,9.6472,0.9245,23.1867,-6.0209,0.9684,22.5212,0.0005,23.0
890,22.8809,9.5278,0.9232,22.6685,-6.0389,0.9669,22.0317,0.0005,22.0
891,23.2379,9.6641,0.9233,23.0244,-6.0265,0.968,22.368,0.0005,22.0
892,22.9261,9.5529,0.9231,22.7136,-6.0373,0.967,22.0744,0.0005,22.0
893,22.9333,9.555,0.9231,22.7222,-6.037,0.9671,22.0825,0.0005,22.0
894,22.568,9.3437,0.9239,22.3626,-6.0493,0.9659,21.7424,0.0005,22.0
895,23.1881,9.6154,0.9237,22.9776,-6.0282,0.9678,22.3238,0.0005,22.0
896,23.7543,9.9948,0.9217,23.5302,-6.0088,0.9695,22.8453,0.0005,23.0
897,22.0978,9.1227,0.9243,21.9014,-6.0649,0.9643,21.3059,0.0005,21.0
898,23.3622,9.7383,0.923,23.1448,-6.0223,0.9683,22.4816,0.0005,22.0
899,24.1793,10.1279,0.9224,23.951,-5.9938,0.9706,23.2419,0.0005,23.0
900,23.5426,9.8404,0.9226,23.3178,-6.0163,0.9689,22.6449,0.0005,23.0
901,23.4283,9.7505,0.9232,23.2092,-6.0201,0.9685,22.5424,0.0005,23.0
