Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(SST),P (SST),Q (SST),S (SST)
1046,50.5653,18.4468,0.9394,49.918,-4.6669,0.9958,46.8907,0.0003,47.0
1047,50.9759,18.6495,0.9391,50.3167,-4.6404,0.9959,47.2411,0.0003,47.0
1048,50.8558,18.5902,0.9392,50.1938,-4.6486,0.9958,47.1331,0.0003,47.0
1049,50.6538,18.4905,0.9394,49.9972,-4.6617,0.9958,46.9603,0.0003,47.0
1050,50.7166,18.5215,0.9393,50.0613,-4.6574,0.9958,47.0167,0.0003,47.0
1051,50.3639,18.3475,0.9396,49.7148,-4.6804,0.9957,46.7119,0.0003,47.0
1052,51.6253,18.97,0.9386,50.9515,-4.598,0.9961,47.7936,0.0022,48.0
1053,51.8702,19.0909,0.9385,51.1893,-4.5819,0.9961,48.0022,0.0022,48.0
1054,51.8505,19.0812,0.9385,51.1668,-4.5834,0.9961,47.9824,0.0022,48.0
1055,51.5478,18.9318,0.9387,50.8709,-4.6034,0.996,47.7228,0.0023,48.0
1056,52.067,19.188,0.9383,51.3828,-4.5687,0.9962,48.1718,0.0021,48.0
1057,52.64,19.4708,0.9379,51.9365,-4.5308,0.9963,48.6568,0.0019,49.0
1058,53.1258,19.7106,0.9376,52.4039,-4.4986,0.9964,49.0656,0.0017,49.0
1059,53.2595,19.7766,0.9375,52.528,-4.49,0.9965,49.1741,0.0016,49.0
1060,52.9394,19.6186,0.9377,52.2133,-4.5118,0.9964,48.899,0.0017,49.0
1061,53.0409,19.6687,0.9376,52.3168,-4.5046,0.9964,48.9895,0.0017,49.0
1062,53.5371,19.9136,0.9373,52.8005,-4.471,0.9965,49.4121,0.0015,49.0
1063,54.3539,20.3167,0.9367,53.5818,-4.4162,0.9967,50.0936,0.0012,50.0
1064,54.6688,20.4721,0.9365,53.888,-4.3945,0.9968,50.3603,0.001,50.0
1065,54.3429,20.3113,0.9367,53.5653,-4.4173,0.9967,50.0792,0.0012,50.0
1066,54.341,20.3103,0.9367,53.568,-4.4171,0.9967,50.0816,0.0012,50.0
1067,54.1741,20.228,0.9368,53.405,-4.4286,0.9967,49.9395,0.0012,50.0
1068,53.8636,20.0747,0.937,53.104,-4.4498,0.9966,49.677,0.0014,50.0
1069,53.2621,19.7779,0.9375,52.5205,-4.4905,0.9965,49.1675,0.0016,49.0
1070,53.3457,19.8191,0.9374,52.6104,-4.4843,0.9965,49.246,0.0016,49.0
1071,54.7596,20.5169,0.9364,53.9734,-4.3884,0.9968,50.4346,0.001,50.0
1072,55.9409,21.0999,0.9357,55.1092,-4.3069,0.997,51.4217,0.0005,51.0
1073,55.7973,21.029,0.9357,54.967,-4.3172,0.997,51.2982,0.0005,51.0
1074,56.1908,21.2233,0.9355,55.3531,-4.2892,0.9971,51.6332,0.0004,52.0
1075,56.5603,21.4056,0.9353,55.7137,-4.2629,0.9972,51.9432,0.0013,52.0
1076,55.8331,21.0467,0.9357,55.0022,-4.3147,0.997,51.3288,0.0005,51.0
1077,56.0023,21.1302,0.9356,55.1686,-4.3026,0.9971,51.4732,0.0004,51.0
1078,55.327,20.797,0.9361,54.5157,-4.3497,0.9969,50.9063,0.0008,51.0
1079,55.1606,20.7148,0.9362,54.3544,-4.3612,0.9969,50.766,0.0008,51.0
1080,55.0191,20.645,0.9363,54.2186,-4.3709,0.9969,50.648,0.0009,51.0
1081,55.3813,20.8238,0.936,54.5743,-4.3455,0.9969,50.9572,0.0007,51.0
1082,56.1386,21.1975,0.9355,55.2985,-4.2932,0.9971,51.5859,0.0004,52.0
1083,57.4486,21.844,0.9347,56.5495,-4.2014,0.9973,52.6723,-0.0018,53.0
1084,55.5867,20.9251,0.9359,54.7633,-4.3319,0.997,51.1214,0.0006,51.0
1085,56.2955,21.2749,0.9354,55.4593,-4.2815,0.9971,51.7208,0.0022,52.0
1086,56.6591,21.4544,0.9352,55.807,-4.2561,0.9972,52.0246,0.001,52.0
1087,57.7656,22.0004,0.9345,56.8614,-4.1782,0.9974,52.9383,-0.0004,53.0
1088,56.128,21.1922,0.9355,55.284,-4.2942,0.9971,51.5733,0.0004,52.0
1089,56.6303,21.4401,0.9352,55.7818,-4.2579,0.9972,52.0026,0.0011,52.0
1090,56.9978,21.6215,0.935,56.127,-4.2326,0.9973,52.3039,-0.0002,52.0
1091,56.9879,21.6166,0.935,56.112,-4.2337,0.9973,52.2908,-0.0002,52.0
1092,57.3828,21.8115,0.9348,56.4909,-4.2058,0.9973,52.6212,-0.0016,53.0
1093,57.687,21.9616,0.9346,56.7885,-4.1837,0.9974,52.8754,-0.0004,53.0
1094,57.1364,21.6899,0.9349,56.2442,-4.224,0.9973,52.4061,-0.0006,52.0
1095,57.0575,21.6509,0.935,56.1767,-4.2289,0.9973,52.3473,-0.0004,52.0
1096,56.592,21.4212,0.9352,55.7314,-4.2616,0.9972,51.9586,0.0012,52.0
1097,57.2556,21.7487,0.9348,56.3661,-4.215,0.9973,52.5125,-0.0011,53.0
1098,56.4545,21.3534,0.9353,55.6069,-4.2707,0.9972,51.8498,0.0017,52.0
1099,56.819,21.5333,0.9351,55.9581,-4.245,0.9972,52.1565,0.0004,52.0
1100,58.2651,22.2469,0.9342,57.3412,-4.1424,0.9975,53.3523,-0.0007,53.0
1101,57.2041,21.7233,0.9349,56.3143,-4.2188,0.9973,52.4673,-0.0009,52.0
1102,56.4803,21.3661,0.9353,55.6314,-4.2689,0.9972,51.8712,0.0016,52.0
1103,56.9081,21.5773,0.935,56.0432,-4.2388,0.9972,52.2308,0.0001,52.0
1104,57.3218,21.7814,0.9348,56.4336,-4.21,0.9973,52.5713,-0.0014,53.0
1105,58.1136,22.1722,0.9343,57.1946,-4.1534,0.9975,53.2259,-0.0006,53.0
1106,57.6786,21.9575,0.9346,56.7691,-4.1851,0.9974,52.8586,-0.0004,53.0
1107,57.7208,21.9783,0.9345,56.817,-4.1815,0.9974,52.8999,-0.0004,53.0
1108,56.7394,21.494,0.9351,55.8757,-4.2511,0.9972,52.0846,0.0007,52.0
1109,57.3334,21.7871,0.9348,56.4472,-4.209,0.9973,52.5832,-0.0014,53.0
1110,57.3554,21.798,0.9348,56.4595,-4.2081,0.9973,52.5939,-0.0015,53.0
1111,56.9117,21.579,0.935,56.0337,-4.2395,0.9972,52.2225,0.0001,52.0
1112,57.2501,21.746,0.9348,56.3648,-4.2151,0.9973,52.5113,-0.0011,53.0
1113,57.4373,21.8384,0.9347,56.5392,-4.2022,0.9973,52.6634,-0.0018,53.0
1114,58.7803,22.5011,0.9339,57.8348,-4.1052,0.9976,53.7776,-0.0009,54.0
1115,58.1715,22.2007,0.9343,57.2474,-4.1494,0.9975,53.2714,-0.0006,53.0
1116,56.7834,21.5157,0.9351,55.9166,-4.2481,0.9972,52.1203,0.0006,52.0
1117,58.4922,22.359,0.9341,57.5594,-4.126,0.9975,53.5404,-0.0008,54.0
1118,58.3872,22.3072,0.9341,57.4538,-4.1339,0.9975,53.4493,-0.0007,53.0
1119,57.6687,21.9526,0.9346,56.7649,-4.1854,0.9974,52.855,-0.0004,53.0
1120,57.7748,22.0049,0.9345,56.8697,-4.1776,0.9974,52.9455,-0.0004,53.0
1121,59.0702,22.6442,0.9337,58.1125,-4.0842,0.9976,54.0167,-0.0011,54.0
1122,58.2646,22.2467,0.9342,57.3363,-4.1428,0.9975,53.3481,-0.0007,53.0
1123,57.9245,22.0788,0.9344,57.0064,-4.1674,0.9974,53.0635,-0.0005,53.0
1124,58.4751,22.3505,0.9341,57.5483,-4.1268,0.9975,53.5308,-0.0008,54.0
1125,58.1331,22.1818,0.9343,57.2064,-4.1525,0.9975,53.236,-0.0006,53.0
1126,58.6383,22.4311,0.934,57.704,-4.1151,0.9975,53.665,-0.0009,54.0
1127,58.67,22.4467,0.934,57.727,-4.1134,0.9976,53.6848,-0.0009,54.0
1128,59.0949,22.6564,0.9337,58.1403,-4.0821,0.9976,54.0406,-0.0011,54.0
1129,58.5646,22.3947,0.934,57.6171,-4.1217,0.9975,53.5901,-0.0008,54.0
1130,58.8038,22.5128,0.9339,57.8585,-4.1034,0.9976,53.798,-0.0009,54.0
1131,58.8627,22.5418,0.9339,57.912,-4.0994,0.9976,53.8441,-0.001,54.0
1132,58.9465,22.5832,0.9338,57.9928,-4.0933,0.9976,53.9136,-0.001,54.0
1133,58.9558,22.5877,0.9338,58.0004,-4.0927,0.9976,53.9202,-0.001,54.0
1134,58.9495,22.5846,0.9338,57.9942,-4.0932,0.9976,53.9148,-0.001,54.0
1135,60.0534,23.1294,0.9332,59.2072,-12.9804,0.9774,54.8349,-8.9943,56.0
1136,59.2694,22.7425,0.9336,58.2991,-4.07,0.9977,54.1772,-0.0012,54.0
1137,58.6831,22.4532,0.934,57.7298,-4.1132,0.9976,53.6872,-0.0009,54.0
1138,58.7379,22.4802,0.9339,57.7924,-4.1084,0.9976,53.7411,-0.0009,54.0
1139,58.4818,22.3538,0.9341,57.542,-4.1273,0.9975,53.5254,-0.0008,54.0
1140,58.7925,22.5072,0.9339,57.8487,-4.1042,0.9976,53.7896,-0.0009,54.0
1141,60.4791,23.3395,0.9329,59.6304,-13.6091,0.9756,55.1839,-9.6608,56.0
1142,58.9809,22.6001,0.9338,58.0213,-4.0911,0.9976,53.9382,-0.001,54.0
1143,59.8964,23.0519,0.9333,59.0484,-12.6617,0.9784,54.7058,-8.6611,55.0
1144,59.3268,22.7708,0.9336,58.3465,-4.0664,0.9977,54.218,-0.0012,54.0
1145,59.0363,22.6275,0.9338,58.0728,-4.0872,0.9976,53.9825,-0.0011,54.0
1146,60.0027,23.1044,0.9332,59.1593,-12.9842,0.9774,54.7934,-8.9942,56.0
1147,60.1145,23.1595,0.9331,59.264,-12.976,0.9775,54.8842,-8.9944,56.0
1148,60.7242,23.4604,0.9328,59.8816,-14.2506,0.9736,55.3827,-10.3269,56.0
1149,59.8398,23.024,0.9333,58.9916,-12.6661,0.9783,54.6565,-8.661,55.0
1150,60.0924,23.1486,0.9332,59.2455,-12.9775,0.9775,54.8681,-8.9944,56.0
1151,60.9299,23.5619,0.9327,60.0871,-14.5649,0.9726,55.5508,-10.6601,57.0
1152,60.5307,23.3649,0.9329,59.6806,-13.9359,0.9745,55.218,-9.9937,56.0
1153,60.5096,23.3545,0.9329,59.6669,-13.9369,0.9745,55.2062,-9.9937,56.0
1154,61.2136,23.7019,0.9325,60.3777,-15.2023,0.9705,55.782,-11.3262,57.0
1155,60.6958,23.4464,0.9328,59.8453,-14.2535,0.9735,55.3512,-10.3268,56.0
1156,60.7214,23.459,0.9328,59.8782,-14.2509,0.9735,55.3797,-10.3269,56.0
1157,61.2145,23.7024,0.9325,60.3853,-15.2017,0.9705,55.7886,-11.3262,57.0
1158,60.826,23.5106,0.9327,59.9693,-14.2437,0.9737,55.4586,-10.3271,56.0
1159,60.9703,23.5818,0.9327,60.1255,-14.5618,0.9726,55.584,-10.6602,57.0
1160,61.0756,23.6338,0.9326,60.2361,-14.8834,0.9716,55.6697,-10.9931,57.0
1161,62.4997,24.3365,0.9318,61.6914,-17.4069,0.9633,56.8321,-13.6671,58.0
1162,61.9426,24.0616,0.9321,61.1023,-16.4639,0.9664,56.3651,-12.6584,58.0
1163,62.1644,24.1711,0.932,61.3367,-16.7746,0.9655,56.5561,-12.9915,58.0
1164,62.0889,24.1338,0.9321,61.2612,-16.7807,0.9654,56.4909,-12.9914,58.0
1165,61.962,24.0712,0.9321,61.1277,-16.4619,0.9665,56.387,-12.6584,58.0
1166,61.8184,24.0003,0.9322,60.9794,-16.1441,0.9675,56.27,-12.3255,58.0
1167,63.2388,24.7012,0.9315,62.4511,-18.6622,0.9591,57.4331,-15.0006,59.0
1168,63.2444,24.704,0.9315,62.4532,-18.6621,0.9591,57.4349,-15.0007,59.0
1169,62.7927,24.4811,0.9317,61.9867,-18.0416,0.9611,57.0611,-14.3338,59.0
1170,62.8178,24.4935,0.9317,62.019,-18.039,0.9612,57.0886,-14.3338,59.0
1171,63.0846,24.6252,0.9315,62.3058,-18.6738,0.9589,57.3092,-15.0006,59.0
1172,62.8173,24.4932,0.9317,62.0134,-18.0395,0.9612,57.0838,-14.3338,59.0
1173,62.7076,24.4391,0.9317,61.8978,-17.7197,0.9623,56.9969,-14.0005,59.0
1174,63.2499,24.7067,0.9315,62.4827,-18.9883,0.9578,57.4476,-15.334,59.0
1175,64.0342,25.0937,0.9311,63.2825,-20.2374,0.9535,58.0766,-16.6676,60.0
1176,63.5251,24.8425,0.9313,62.7408,-19.2962,0.9568,57.6549,-15.6674,60.0
1177,62.5885,24.3804,0.9318,61.7842,-17.7287,0.9621,56.8999,-14.0004,59.0
1178,65.3273,25.7318,0.9304,64.6528,-22.7468,0.9444,59.1247,-19.3348,62.0
1179,64.454,25.3008,0.9309,63.7267,-21.1852,0.95,58.4127,-17.6677,61.0
1180,63.1011,24.6333,0.9315,62.3135,-18.6732,0.9589,57.3158,-15.0006,59.0
1181,63.3579,24.76,0.9314,62.5803,-18.9805,0.9579,57.5308,-15.334,60.0
1182,63.7839,24.9702,0.9312,63.0345,-19.9293,0.9545,57.8789,-16.3342,60.0
1183,64.3517,25.2504,0.9309,63.6163,-20.8664,0.9512,58.333,-17.3344,61.0
1184,64.3517,25.2503,0.9309,63.6149,-20.8665,0.9512,58.3318,-17.3344,61.0
1185,64.8028,25.4729,0.9307,64.1027,-21.8098,0.9478,58.7031,-18.3346,61.0
1186,63.5991,24.879,0.9313,62.8327,-19.6172,0.9556,57.7202,-16.0008,60.0
1187,64.5612,25.3537,0.9308,63.833,-21.1766,0.9502,58.5031,-17.6678,61.0
1188,64.9321,25.5367,0.9306,64.2239,-21.7999,0.948,58.8061,-18.3346,62.0
1189,65.1366,25.6376,0.9305,64.4505,-22.4362,0.9455,58.9684,-19.0014,62.0
1190,65.6607,25.8962,0.9303,65.0091,-23.3715,0.9421,59.3953,-20.0016,63.0
1191,65.0183,25.5792,0.9306,64.3149,-22.1199,0.9467,58.8684,-18.668,62.0
1192,66.4123,26.2671,0.9299,65.793,-24.6132,0.9377,59.9933,-21.3353,64.0
1193,65.7341,25.9324,0.9302,65.067,-23.3667,0.9422,59.4444,-20.0016,63.0
1194,66.4143,26.268,0.9299,65.793,-24.6132,0.9377,59.9933,-21.3353,64.0
1195,65.6984,25.9148,0.9302,65.0331,-23.3695,0.9422,59.4157,-20.0016,63.0
1196,66.4142,26.268,0.9299,65.793,-24.6132,0.9377,59.9933,-21.3353,64.0
1197,65.7081,25.9196,0.9302,65.0423,-23.3687,0.9422,59.4234,-20.0016,63.0
1198,66.1556,26.1404,0.93,65.5348,-24.3082,0.9386,59.7916,-21.0018,63.0
1199,66.0394,26.0831,0.9301,65.3943,-23.9932,0.9399,59.6893,-20.6684,63.0
1200,65.0504,25.5951,0.9306,64.3445,-22.1175,0.9468,58.8935,-18.668,62.0
1201,66.4124,26.2671,0.9299,65.793,-24.6132,0.9377,59.9933,-21.3353,64.0
1202,66.4161,26.2689,0.9299,65.793,-24.6132,0.9377,59.9933,-21.3353,64.0
1203,64.858,25.5002,0.9307,64.1429,-21.8065,0.9479,58.7372,-18.3346,62.0
1204,66.4074,26.2646,0.9299,65.7888,-24.6136,0.9377,59.9897,-21.3353,64.0
1205,66.416,26.2689,0.9299,65.793,-24.6132,0.9377,59.9933,-21.3353,64.0
1206,65.4816,25.8078,0.9303,64.8082,-23.0611,0.9432,59.2408,-19.6682,62.0
1207,65.1385,25.6385,0.9305,64.4421,-22.4368,0.9455,58.9612,-19.0014,62.0
1208,64.4358,25.2918,0.9309,63.6931,-20.8601,0.9514,58.3982,-17.3344,61.0
1209,64.7884,25.4658,0.9307,64.0872,-21.8111,0.9477,58.6899,-18.3346,61.0
1210,65.1215,25.6302,0.9305,64.4386,-22.4371,0.9455,58.9582,-19.0014,62.0
1211,64.6493,25.3972,0.9308,63.9226,-21.4969,0.9489,58.5648,-18.0012,61.0
1212,63.772,24.9643,0.9312,63.0134,-19.9309,0.9545,57.861,-16.3342,60.0
1213,62.9265,24.5471,0.9316,62.1342,-18.3588,0.96,57.175,-14.6672,59.0
1214,63.9115,25.0332,0.9311,63.1505,-19.9199,0.9547,57.9777,-16.3342,60.0
1215,62.7364,24.4533,0.9317,61.9244,-17.7176,0.9624,57.0197,-14.0005,59.0
1216,63.6713,24.9146,0.9312,62.9065,-19.6113,0.9557,57.7831,-16.0008,60.0
1217,64.9537,25.5474,0.9306,64.2585,-22.1245,0.9466,58.8205,-18.668,62.0
1218,62.1046,24.1416,0.9321,61.2708,-16.7799,0.9654,56.4992,-12.9914,58.0
1219,62.5212,24.3471,0.9318,61.7159,-17.405,0.9634,56.8531,-13.6671,58.0
1220,63.9415,25.048,0.9311,63.196,-20.2444,0.9534,58.0029,-16.6676,60.0
1221,63.5046,24.8323,0.9313,62.7225,-19.2977,0.9568,57.6393,-15.6674,60.0
1222,61.4918,23.8392,0.9324,60.6452,-15.5111,0.9696,56.0028,-11.6594,57.0
1223,62.6806,24.4258,0.9318,61.8767,-17.7213,0.9623,56.979,-14.0005,59.0
1224,62.6249,24.3983,0.9318,61.8199,-17.7258,0.9622,56.9305,-14.0004,59.0
1225,62.1607,24.1692,0.932,61.3216,-16.7758,0.9655,56.543,-12.9915,58.0
1226,62.2759,24.2261,0.932,61.4637,-17.0957,0.9643,56.6488,-13.3337,58.0
1227,61.9552,24.0678,0.9321,61.1181,-16.4627,0.9665,56.3787,-12.6584,58.0
1228,62.6119,24.3919,0.9318,61.8101,-17.7266,0.9622,56.9221,-14.0004,59.0
1229,61.9407,24.0607,0.9321,61.1085,-16.4634,0.9664,56.3704,-12.6584,58.0
1230,61.5757,23.8806,0.9323,60.7353,-15.8338,0.9685,56.0701,-11.9923,57.0
1231,61.2416,23.7157,0.9325,60.3969,-15.2008,0.9705,55.7986,-11.3262,57.0
1232,60.8279,23.5116,0.9327,59.9707,-14.2436,0.9737,55.4598,-10.3271,56.0
1233,61.1516,23.6713,0.9326,60.3108,-14.8775,0.9717,55.7343,-10.9933,57.0
1234,60.3678,23.2845,0.933,59.5209,-13.6177,0.9755,55.089,-9.6606,56.0
1235,60.1953,23.1994,0.9331,59.3464,-13.3005,0.9764,54.9468,-9.3274,56.0
1236,60.5031,23.3513,0.9329,59.6662,-13.937,0.9745,55.2056,-9.9937,56.0
1237,60.3633,23.2823,0.933,59.5161,-13.6181,0.9755,55.0848,-9.6606,56.0
1238,60.4428,23.3215,0.933,59.5941,-13.612,0.9756,55.1525,-9.6607,56.0
1239,60.348,23.2747,0.933,59.5024,-13.6191,0.9755,55.073,-9.6605,56.0
1240,60.7852,23.4905,0.9328,59.9447,-14.2457,0.9736,55.4372,-10.327,56.0
1241,58.6163,22.4202,0.934,57.6707,-4.1176,0.9975,53.6363,-0.0008,54.0
1242,59.4275,22.8206,0.9335,58.4538,-4.0582,0.9977,54.3102,-0.0013,54.0
1243,59.6748,22.9426,0.9334,58.8186,-12.3478,0.9793,54.52,-8.333,55.0
1244,57.8373,22.0358,0.9345,56.9245,-4.1735,0.9974,52.9928,-0.0004,53.0
1245,57.8052,22.02,0.9345,56.8968,-4.1756,0.9974,52.9688,-0.0004,53.0
1246,57.9101,22.0717,0.9344,56.9995,-4.168,0.9974,53.0575,-0.0005,53.0
1247,59.4398,22.8266,0.9335,58.467,-4.0572,0.9977,54.3216,-0.0013,54.0
1248,56.5291,21.3902,0.9353,55.6736,-4.2659,0.9972,51.9081,0.0015,52.0
1249,58.4685,22.3473,0.9341,57.5372,-4.1277,0.9975,53.5212,-0.0008,54.0
1250,57.3753,21.8078,0.9348,56.4759,-4.2069,0.9973,52.6082,-0.0015,53.0
1251,58.0335,22.1326,0.9344,57.1175,-4.1591,0.9974,53.1594,-0.0005,53.0
1252,59.0881,22.6531,0.9337,58.1292,-4.0829,0.9976,54.0311,-0.0011,54.0
1253,56.4206,21.3367,0.9354,55.5715,-4.2733,0.9971,51.8189,0.0018,52.0
1254,57.3547,21.7976,0.9348,56.4602,-4.208,0.9973,52.5945,-0.0015,53.0
1255,56.6272,21.4386,0.9352,55.7702,-4.2588,0.9972,51.9925,0.0011,52.0
1256,56.5337,21.3925,0.9353,55.6818,-4.2653,0.9972,51.9152,0.0014,52.0
1257,55.5729,20.9183,0.9359,54.7516,-4.3327,0.997,51.1112,0.0006,51.0
1258,56.2488,21.2519,0.9355,55.4151,-4.2847,0.9971,51.6822,0.0024,52.0
1259,56.2076,21.2315,0.9355,55.3628,-4.2885,0.9971,51.6416,0.0003,52.0
1260,56.4471,21.3498,0.9353,55.6049,-4.2709,0.9971,51.8481,0.0017,52.0
1261,56.059,21.1582,0.9356,55.2149,-4.2992,0.9971,51.5133,0.0004,52.0
1262,56.4754,21.3637,0.9353,55.6341,-4.2687,0.9972,51.8736,0.0016,52.0
1263,55.7469,21.0042,0.9358,54.9193,-4.3206,0.997,51.2569,0.0006,51.0
1264,55.0797,20.6749,0.9362,54.2779,-4.3667,0.9969,50.6995,0.0009,51.0
1265,55.015,20.643,0.9363,54.2158,-4.3711,0.9969,50.6456,0.0009,51.0
1266,55.3728,20.8195,0.936,54.566,-4.3461,0.9969,50.95,0.0007,51.0
1267,55.0885,20.6792,0.9362,54.2834,-4.3663,0.9969,50.7043,0.0009,51.0
1268,55.054,20.6622,0.9362,54.2537,-4.3684,0.9969,50.6785,0.0009,51.0
1269,55.6941,20.9781,0.9358,54.871,-4.3241,0.997,51.2149,0.0006,51.0
1270,54.3754,20.3273,0.9367,53.599,-4.415,0.9967,50.1086,0.0012,50.0
1271,54.4408,20.3596,0.9366,53.665,-4.4103,0.9967,50.1661,0.0011,50.0
1272,54.2572,20.269,0.9368,53.4848,-4.423,0.9967,50.0091,0.0012,50.0
1273,54.7865,20.5302,0.9364,54.0044,-4.3862,0.9968,50.4616,0.001,50.0
1274,54.1777,20.2297,0.9368,53.4023,-4.4288,0.9967,49.9371,0.0013,50.0
1275,53.7688,20.0279,0.9371,53.0113,-4.4563,0.9966,49.5961,0.0014,50.0
1276,54.0224,20.1531,0.9369,53.2648,-4.4385,0.9966,49.8173,0.0013,50.0
1277,54.2477,20.2643,0.9368,53.4814,-4.4233,0.9967,50.0061,0.0012,50.0
1278,53.9596,20.1221,0.937,53.1968,-4.4433,0.9966,49.7579,0.0013,50.0
1279,52.7025,19.5017,0.9379,51.9872,-4.5274,0.9963,48.7012,0.0018,49.0
1280,53.3657,19.829,0.9374,52.6296,-4.4829,0.9965,49.2628,0.0016,49.0
1281,52.9451,19.6214,0.9377,52.2174,-4.5115,0.9964,48.9026,0.0017,49.0
1282,52.2212,19.2641,0.9382,51.5237,-4.5591,0.9962,48.2953,0.002,48.0
1283,52.7703,19.5351,0.9378,52.0619,-4.5222,0.9963,48.7665,0.0018,49.0
1284,52.9951,19.6461,0.9376,52.2743,-4.5076,0.9964,48.9523,0.0017,49.0
1285,52.5133,19.4083,0.938,51.8002,-4.5402,0.9963,48.5375,0.0019,49.0
1286,53.4336,19.8625,0.9373,52.6954,-4.4783,0.9965,49.3204,0.0016,49.0
1287,52.1625,19.2352,0.9382,51.4663,-4.563,0.9962,48.245,0.002,48.0
1288,50.9281,18.6259,0.9392,50.2634,-4.644,0.9959,47.1943,0.0003,47.0
1289,51.3319,18.8252,0.9389,50.6716,-4.6169,0.996,47.5478,0.0023,48.0
1290,51.6261,18.9704,0.9386,50.9543,-4.5978,0.9961,47.796,0.0022,48.0
1291,52.2274,19.2672,0.9382,51.5388,-4.5581,0.9962,48.3085,0.002,48.0
1292,52.0803,19.1946,0.9383,51.3869,-4.5684,0.9962,48.1754,0.0021,48.0
1293,52.5485,19.4257,0.938,51.8468,-4.537,0.9963,48.5783,0.0019,49.0
1294,50.8941,18.6091,0.9392,50.23,-4.6462,0.9959,47.1649,0.0003,47.0
1295,50.4483,18.3891,0.9395,49.7952,-4.6751,0.9957,46.7827,0.0003,47.0
1296,50.9054,18.6147,0.9392,50.2491,-4.6449,0.9959,47.1817,0.0003,47.0
1297,50.6565,18.4918,0.9394,49.9992,-4.6615,0.9958,46.9621,0.0003,47.0
1298,50.6943,18.5105,0.9393,50.0395,-4.6589,0.9958,46.9975,0.0003,47.0
1299,50.5591,18.4438,0.9394,49.9064,-4.6677,0.9958,46.8805,0.0003,47.0
1300,49.7084,18.0239,0.9401,49.0831,-4.7219,0.9955,46.1558,0.0004,46.0
1301,50.3566,18.3439,0.9396,49.7202,-4.68,0.9957,46.7167,0.0003,47.0
1302,50.6606,18.4939,0.9394,50.0101,-4.6608,0.9958,46.9717,0.0003,47.0
1303,49.9627,18.1494,0.9399,49.3297,-4.7057,0.9956,46.3729,0.0004,46.0
1304,49.2532,17.7992,0.9405,48.6423,-4.7506,0.9954,45.767,0.0004,46.0
1305,50.0267,18.181,0.9399,49.3937,-4.7015,0.9956,46.4293,0.0004,46.0
1306,49.5634,17.9523,0.9402,48.9382,-4.7313,0.9955,46.028,0.0004,46.0
1307,49.3447,17.8444,0.9404,48.7293,-4.7449,0.9954,45.8438,0.0004,46.0
1308,49.6187,17.9796,0.9402,49.0008,-4.7273,0.9955,46.0832,0.0004,46.0
1309,49.2456,17.7955,0.9405,48.6314,-4.7513,0.9954,45.7574,0.0004,46.0
1310,48.6643,17.5085,0.941,48.0655,-4.7878,0.9952,45.2576,0.0004,45.0
1311,48.9832,17.6659,0.9407,48.3854,-4.7672,0.9953,45.5402,0.0004,46.0
1312,48.7863,17.5688,0.9409,48.1884,-4.7799,0.9952,45.3662,0.0004,45.0
1313,48.8054,17.5782,0.9408,48.2094,-4.7785,0.9952,45.3848,0.0004,45.0
1314,47.3521,16.8608,0.9421,46.7975,-4.8681,0.9948,44.1351,0.0004,44.0
1315,49.3939,17.8687,0.9404,48.7824,-4.7415,0.9954,45.8906,0.0004,46.0
1316,47.4043,16.8866,0.942,46.8476,-4.865,0.9948,44.1795,0.0004,44.0
1317,48.2433,17.3007,0.9413,47.6652,-4.8133,0.9951,44.9036,0.0004,45.0
1318,48.5823,17.4681,0.941,47.9969,-4.7922,0.9952,45.197,0.0004,45.0
1319,47.6701,17.0178,0.9418,47.1068,-4.8487,0.9949,44.4093,0.0004,44.0
1320,46.1517,16.2683,0.9431,45.6317,-4.9404,0.9943,43.0995,0.0005,43.0
1321,47.5959,16.9812,0.9419,47.0378,-4.8531,0.9948,44.3481,0.0004,44.0
1322,47.5309,16.9491,0.9419,46.9721,-4.8572,0.9948,44.2899,0.0004,44.0
1323,48.0377,17.1993,0.9415,47.4706,-4.8257,0.995,44.7315,0.0004,45.0
1324,46.9942,16.6842,0.9424,46.4506,-4.8898,0.9946,43.8273,0.0005,44.0
1325,47.1726,16.7722,0.9422,46.6271,-4.8788,0.9947,43.9839,0.0005,44.0
1326,46.2273,16.3057,0.9431,45.7059,-4.9358,0.9943,43.1655,0.0005,43.0
1327,46.0471,16.2167,0.9432,45.5299,-4.9466,0.9943,43.0089,0.0005,43.0
1328,46.1171,16.2513,0.9432,45.6007,-4.9423,0.9943,43.0719,0.0005,43.0
1329,45.7839,16.0868,0.9435,45.2724,-4.9623,0.9942,42.7797,0.0005,43.0
1330,45.3699,15.8824,0.9438,44.8691,-4.9868,0.994,42.4204,0.0005,42.0
1331,45.2087,15.8028,0.944,44.715,-4.9961,0.9939,42.283,0.0005,42.0
1332,44.5985,15.5016,0.9446,44.1168,-5.0319,0.9937,41.749,0.0005,42.0
1333,44.0631,15.2373,0.9451,43.5967,-5.0627,0.9935,41.284,0.0005,41.0
1334,43.5691,14.9934,0.9456,43.1161,-5.0908,0.9932,40.8538,0.0005,41.0
1335,43.9624,15.1876,0.9452,43.5081,-5.0679,0.9934,41.2048,0.0005,41.0
1336,43.5428,14.9805,0.9456,43.0913,-5.0923,0.9932,40.8316,0.0005,41.0
