Hora,Psub(TR),Qsub(TR),FP(TR),Psub(SST),Qsub(SST),FP(SST),P (SST),Q (SST),S (SST)
588,35.5323,-5.499,0.9882,35.5317,-5.4996,0.9882,33.9904,0.0006,34.0
589,34.9797,-5.5261,0.9878,34.9775,-5.5268,0.9877,33.4833,0.0006,33.0
590,36.4039,-5.4557,0.989,36.4051,-5.4559,0.989,34.7878,0.0006,35.0
591,36.1003,-5.4707,0.9887,36.0993,-5.4713,0.9887,34.5088,0.0006,35.0
592,37.1276,-5.4192,0.9895,37.1341,-5.4188,0.9895,35.452,0.0006,35.0
593,36.3608,-5.4575,0.9889,36.357,-5.4584,0.9889,34.744,0.0006,35.0
594,36.3898,-5.4563,0.9889,36.3906,-5.4567,0.9889,34.7746,0.0006,35.0
595,36.5045,-5.4506,0.989,36.5057,-5.4509,0.989,34.8796,0.0006,35.0
596,36.3749,-5.457,0.9889,36.3748,-5.4575,0.9889,34.7602,0.0006,35.0
597,36.1355,-5.469,0.9887,36.1348,-5.4695,0.9887,34.5412,0.0006,35.0
598,36.6556,-5.4431,0.9892,36.6591,-5.4431,0.9892,35.0194,0.0006,35.0
599,35.7926,-5.4859,0.9885,35.7885,-5.4868,0.9885,34.225,0.0006,34.0
600,37.5397,-5.3976,0.9898,37.541,-5.3979,0.9898,35.8222,0.0006,36.0
601,36.955,-5.4274,0.9894,36.9522,-5.4282,0.9894,35.2864,0.0006,35.0
602,36.6975,-5.4406,0.9892,36.6966,-5.4412,0.9892,35.0536,0.0006,35.0
603,36.2426,-5.4635,0.9888,36.2406,-5.4642,0.9888,34.6378,0.0006,35.0
604,37.2293,-5.414,0.9896,37.2356,-5.4136,0.9896,35.5444,0.0006,36.0
605,37.0279,-5.4238,0.9894,37.0273,-5.4243,0.9894,35.3548,0.0006,35.0
606,35.3191,-5.5096,0.9881,35.3191,-5.5101,0.988,33.796,0.0006,34.0
607,36.7527,-5.438,0.9892,36.7539,-5.4383,0.9892,35.1058,0.0006,35.0
608,36.6748,-5.4419,0.9892,36.6749,-5.4423,0.9892,35.0338,0.0006,35.0
609,37.8747,-5.3802,0.9901,37.8757,-5.3804,0.9901,36.1264,0.0006,36.0
610,35.9312,-5.4793,0.9886,35.931,-5.4797,0.9886,34.3552,0.0006,34.0
611,37.048,-5.4234,0.9895,37.055,-5.4229,0.9895,35.38,0.0006,35.0
612,37.3035,-5.4099,0.9896,37.3055,-5.41,0.9896,35.608,0.0006,36.0
613,37.2466,-5.4127,0.9896,37.2468,-5.413,0.9896,35.5546,0.0006,36.0
614,37.3066,-5.4096,0.9896,37.3075,-5.4099,0.9896,35.6098,0.0006,36.0
615,36.8371,-5.4334,0.9893,36.8349,-5.4341,0.9893,35.1796,0.0006,35.0
616,36.6975,-5.4407,0.9892,36.6973,-5.4411,0.9892,35.0542,0.0006,35.0
617,36.8546,-5.4328,0.9893,36.856,-5.4331,0.9893,35.1988,0.0006,35.0
618,36.8227,-5.4344,0.9893,36.8231,-5.4347,0.9893,35.1688,0.0006,35.0
619,37.0138,-5.4247,0.9894,37.0154,-5.4249,0.9894,35.344,0.0006,35.0
620,36.6625,-5.4424,0.9892,36.6611,-5.443,0.9892,35.0212,0.0006,35.0
621,36.7057,-5.4403,0.9892,36.7065,-5.4407,0.9892,35.0626,0.0006,35.0
622,36.867,-5.4322,0.9893,36.8685,-5.4324,0.9893,35.2102,0.0006,35.0
623,37.4126,-5.4044,0.9897,37.4163,-5.4043,0.9897,35.7088,0.0006,36.0
624,37.2335,-5.4133,0.9896,37.233,-5.4138,0.9896,35.542,0.0006,36.0
625,36.7515,-5.4378,0.9892,36.7493,-5.4385,0.9892,35.1016,0.0006,35.0
626,37.1877,-5.4159,0.9896,37.1908,-5.4159,0.9896,35.5036,0.0006,36.0
627,37.128,-5.4187,0.9895,37.1281,-5.4191,0.9895,35.4466,0.0006,35.0
628,37.3866,-5.4056,0.9897,37.3886,-5.4057,0.9897,35.6836,0.0006,36.0
629,36.6993,-5.4404,0.9892,36.696,-5.4412,0.9892,35.053,0.0006,35.0
630,37.3212,-5.4091,0.9897,37.3253,-5.409,0.9897,35.626,0.0006,36.0
631,37.155,-5.4173,0.9895,37.1545,-5.4178,0.9895,35.4706,0.0006,35.0
632,36.6856,-5.4412,0.9892,36.6835,-5.4418,0.9892,35.0416,0.0006,35.0
633,37.0196,-5.4245,0.9894,37.022,-5.4246,0.9894,35.35,0.0006,35.0
634,38.3096,-5.3574,0.9904,38.3106,-5.3576,0.9904,36.5212,0.0006,37.0
635,36.8429,-5.4333,0.9893,36.8428,-5.4337,0.9893,35.1868,0.0006,35.0
636,36.879,-5.4315,0.9893,36.8797,-5.4319,0.9893,35.2204,0.0006,35.0
637,36.8209,-5.4344,0.9893,36.8211,-5.4348,0.9893,35.167,0.0006,35.0
638,37.7509,-5.387,0.99,37.7568,-5.3866,0.99,36.0184,0.0006,36.0
639,37.8128,-5.3834,0.99,37.8136,-5.3837,0.99,36.07,0.0006,36.0
640,37.3289,-5.4082,0.9897,37.3266,-5.4089,0.9897,35.6272,0.0006,36.0
641,37.0075,-5.4248,0.9894,37.0062,-5.4254,0.9894,35.3356,0.0006,35.0
642,37.4692,-5.4014,0.9898,37.4724,-5.4014,0.9898,35.7598,0.0006,36.0
643,37.4358,-5.4029,0.9897,37.4361,-5.4033,0.9897,35.7268,0.0006,36.0
644,36.7337,-5.4386,0.9892,36.7302,-5.4395,0.9892,35.0842,0.0006,35.0
645,37.105,-5.4201,0.9895,37.1077,-5.4202,0.9895,35.428,0.0006,35.0
646,37.4619,-5.4017,0.9898,37.4645,-5.4018,0.9898,35.7526,0.0006,36.0
647,36.5204,-5.4493,0.9891,36.5156,-5.4504,0.989,34.8886,0.0006,35.0
648,37.0999,-5.4205,0.9895,37.1037,-5.4204,0.9895,35.4244,0.0006,35.0
649,36.7056,-5.4402,0.9892,36.7039,-5.4408,0.9892,35.0602,0.0006,35.0
650,38.0861,-5.3691,0.9902,38.0871,-5.3694,0.9902,36.3184,0.0006,36.0
651,36.9981,-5.425,0.9894,36.9924,-5.4261,0.9894,35.323,0.0006,35.0
652,37.0063,-5.425,0.9894,37.0069,-5.4254,0.9894,35.3362,0.0006,35.0
653,36.7974,-5.4356,0.9893,36.7967,-5.4361,0.9893,35.1448,0.0006,35.0
654,36.444,-5.4534,0.989,36.4426,-5.454,0.989,34.822,0.0006,35.0
655,36.4014,-5.4557,0.989,36.4018,-5.4561,0.989,34.7848,0.0006,35.0
656,36.7481,-5.4383,0.9892,36.7506,-5.4384,0.9892,35.1028,0.0006,35.0
657,37.9646,-5.3755,0.9901,37.9655,-5.3758,0.9901,36.208,0.0006,36.0
658,37.0361,-5.4231,0.9894,37.0312,-5.4241,0.9894,35.3584,0.0006,35.0
659,36.219,-5.4646,0.9888,36.215,-5.4655,0.9888,34.6144,0.0006,35.0
660,37.4647,-5.4015,0.9898,37.4658,-5.4017,0.9898,35.7538,0.0006,36.0
661,37.0483,-5.4227,0.9895,37.0464,-5.4233,0.9895,35.3722,0.0006,35.0
662,37.514,-5.3991,0.9898,37.5172,-5.3991,0.9898,35.8006,0.0006,36.0
663,37.7123,-5.3887,0.9899,37.7139,-5.3889,0.9899,35.9794,0.0006,36.0
664,37.329,-5.4083,0.9897,37.3273,-5.4089,0.9897,35.6278,0.0006,36.0
665,36.6918,-5.4408,0.9892,36.6887,-5.4416,0.9892,35.0464,0.0006,35.0
666,36.4224,-5.4546,0.989,36.4215,-5.4551,0.989,34.8028,0.0006,35.0
667,37.5143,-5.3994,0.9898,37.5212,-5.3989,0.9898,35.8042,0.0006,36.0
668,36.0224,-5.4747,0.9886,36.0224,-5.4752,0.9886,34.4386,0.0006,34.0
669,36.7859,-5.4366,0.9893,36.7908,-5.4364,0.9893,35.1394,0.0006,35.0
670,37.3243,-5.4089,0.9897,37.3279,-5.4089,0.9897,35.6284,0.0006,36.0
671,37.6088,-5.3941,0.9899,37.611,-5.3942,0.9899,35.8858,0.0006,36.0
672,37.6984,-5.3894,0.9899,37.6994,-5.3896,0.9899,35.9662,0.0006,36.0
673,37.6471,-5.392,0.9899,37.6473,-5.3923,0.9899,35.9188,0.0006,36.0
674,37.8313,-5.3825,0.99,37.8328,-5.3827,0.99,36.0874,0.0006,36.0
675,37.7549,-5.3864,0.99,37.7549,-5.3867,0.99,36.0166,0.0006,36.0
676,36.97,-5.4265,0.9894,36.966,-5.4274,0.9894,35.299,0.0006,35.0
677,37.7997,-5.3844,0.99,37.805,-5.3841,0.99,36.0622,0.0006,36.0
678,37.7875,-5.3847,0.99,37.7879,-5.385,0.99,36.0466,0.0006,36.0
679,38.7739,-5.3332,0.9907,38.7803,-5.3328,0.9907,36.9472,0.0006,37.0
680,38.0015,-5.3732,0.9902,37.9973,-5.3741,0.9901,36.2368,0.0006,36.0
681,37.9962,-5.3738,0.9901,37.9966,-5.3741,0.9901,36.2362,0.0006,36.0
682,38.1217,-5.3673,0.9902,38.1228,-5.3675,0.9902,36.3508,0.0006,36.0
683,38.6484,-5.3397,0.9906,38.6519,-5.3396,0.9906,36.8308,0.0006,37.0
684,37.6389,-5.392,0.9899,37.6334,-5.3931,0.9899,35.9062,0.0006,36.0
685,38.1911,-5.3638,0.9903,38.1949,-5.3637,0.9903,36.4162,0.0006,36.0
686,38.7679,-5.3334,0.9907,38.7717,-5.3332,0.9907,36.9394,0.0006,37.0
687,37.8662,-5.3802,0.9901,37.8612,-5.3812,0.9901,36.1132,0.0006,36.0
688,37.8923,-5.3792,0.9901,37.8929,-5.3796,0.9901,36.142,0.0006,36.0
689,38.2807,-5.359,0.9903,38.2834,-5.3591,0.9903,36.4966,0.0006,36.0
690,38.3718,-5.3541,0.9904,38.3727,-5.3544,0.9904,36.5776,0.0006,37.0
691,39.2924,-5.3055,0.991,39.2984,-5.305,0.991,37.4164,0.0006,37.0
692,38.668,-5.3381,0.9906,38.6645,-5.3389,0.9906,36.8422,0.0006,37.0
693,38.6662,-5.3385,0.9906,38.6665,-5.3388,0.9906,36.844,0.0006,37.0
694,38.6043,-5.3417,0.9906,38.6043,-5.3421,0.9906,36.7876,0.0006,37.0
695,38.8329,-5.3297,0.9907,38.8346,-5.3299,0.9907,36.9964,0.0006,37.0
696,37.4686,-5.4012,0.9898,37.4684,-5.4016,0.9898,35.7562,0.0006,36.0
697,39.1297,-5.3138,0.9909,39.1307,-5.314,0.9909,37.2646,0.0006,37.0
698,38.7822,-5.3322,0.9907,38.7803,-5.3328,0.9907,36.9472,0.0006,37.0
699,38.8097,-5.3309,0.9907,38.8101,-5.3312,0.9907,36.9742,0.0006,37.0
700,37.4336,-5.403,0.9897,37.4334,-5.4034,0.9897,35.7244,0.0006,36.0
701,38.3365,-5.3564,0.9904,38.3423,-5.356,0.9904,36.55,0.0006,37.0
702,37.75,-5.3864,0.99,37.7469,-5.3872,0.99,36.0094,0.0006,36.0
703,38.8835,-5.327,0.9907,38.8843,-5.3272,0.9907,37.0414,0.0006,37.0
704,38.5044,-5.3469,0.9905,38.5024,-5.3475,0.9905,36.6952,0.0006,37.0
705,39.6943,-5.2833,0.9913,39.6951,-5.2835,0.9913,37.7752,0.0006,38.0
706,40.0942,-5.2617,0.9915,40.0968,-5.2616,0.9915,38.1382,0.0006,38.0
707,38.7271,-5.3352,0.9906,38.7267,-5.3356,0.9906,36.8986,0.0006,37.0
708,38.7034,-5.3365,0.9906,38.7035,-5.3368,0.9906,36.8776,0.0006,37.0
709,39.0982,-5.3156,0.9909,39.1009,-5.3156,0.9909,37.2376,0.0006,37.0
710,40.4364,-5.2427,0.9917,40.4372,-5.2429,0.9917,38.4454,0.0006,38.0
711,39.153,-5.3124,0.9909,39.1526,-5.3128,0.9909,37.2844,0.0006,37.0
712,39.3632,-5.3013,0.9911,39.3647,-5.3014,0.9911,37.4764,0.0006,37.0
713,38.8699,-5.3274,0.9907,38.8671,-5.3281,0.9907,37.0258,0.0006,37.0
714,39.3239,-5.3035,0.991,39.3269,-5.3035,0.991,37.4422,0.0006,37.0
715,39.6834,-5.2841,0.9913,39.6858,-5.2841,0.9913,37.7668,0.0006,38.0
716,38.5681,-5.3436,0.9905,38.5679,-5.344,0.9905,36.7546,0.0006,37.0
717,39.3595,-5.3018,0.991,39.3647,-5.3014,0.9911,37.4764,0.0006,37.0
718,39.6671,-5.2849,0.9912,39.6692,-5.285,0.9912,37.7518,0.0006,38.0
719,38.7065,-5.3359,0.9906,38.7009,-5.337,0.9906,36.8752,0.0006,37.0
720,40.5113,-5.2386,0.9917,40.5123,-5.2388,0.9917,38.5132,0.0006,39.0
721,39.1338,-5.3135,0.9909,39.1334,-5.3139,0.9909,37.267,0.0006,37.0
722,40.4856,-5.24,0.9917,40.4864,-5.2402,0.9917,38.4898,0.0006,38.0
723,39.6868,-5.2833,0.9913,39.6818,-5.2843,0.9913,37.7632,0.0006,38.0
724,38.4471,-5.35,0.9905,38.4468,-5.3504,0.9905,36.6448,0.0006,37.0
725,39.5384,-5.2918,0.9912,39.5392,-5.292,0.9912,37.6342,0.0006,38.0
726,38.9137,-5.325,0.9908,38.9101,-5.3258,0.9908,37.0648,0.0006,37.0
727,39.1324,-5.3137,0.9909,39.134,-5.3138,0.9909,37.2676,0.0006,37.0
728,39.0732,-5.3168,0.9909,39.0731,-5.3171,0.9909,37.2124,0.0006,37.0
729,39.1242,-5.3141,0.9909,39.1248,-5.3143,0.9909,37.2592,0.0006,37.0
730,39.4302,-5.2977,0.9911,39.4324,-5.2978,0.9911,37.5376,0.0006,38.0
731,37.8423,-5.3818,0.99,37.842,-5.3822,0.99,36.0958,0.0006,36.0
732,38.5316,-5.346,0.9905,38.5361,-5.3457,0.9905,36.7258,0.0006,37.0
733,38.5121,-5.3466,0.9905,38.5123,-5.347,0.9905,36.7042,0.0006,37.0
734,38.7067,-5.3364,0.9906,38.7082,-5.3366,0.9906,36.8818,0.0006,37.0
735,38.191,-5.3633,0.9903,38.1882,-5.3641,0.9903,36.4102,0.0006,36.0
736,38.8521,-5.3289,0.9907,38.8565,-5.3287,0.9907,37.0162,0.0006,37.0
737,37.4884,-5.4002,0.9898,37.4882,-5.4006,0.9898,35.7742,0.0006,36.0
738,38.8615,-5.3282,0.9907,38.8624,-5.3284,0.9907,37.0216,0.0006,37.0
739,38.4766,-5.3484,0.9905,38.4746,-5.349,0.9905,36.67,0.0006,37.0
740,38.1265,-5.3668,0.9902,38.1248,-5.3674,0.9902,36.3526,0.0006,36.0
741,37.9727,-5.375,0.9901,37.9721,-5.3754,0.9901,36.214,0.0006,36.0
742,37.8358,-5.3821,0.99,37.8354,-5.3826,0.99,36.0898,0.0006,36.0
743,37.4189,-5.4036,0.9897,37.417,-5.4043,0.9897,35.7094,0.0006,36.0
744,38.5339,-5.3455,0.9905,38.5348,-5.3458,0.9905,36.7246,0.0006,37.0
745,37.6763,-5.3901,0.9899,37.6717,-5.3911,0.9899,35.941,0.0006,36.0
746,37.6719,-5.3907,0.9899,37.6723,-5.391,0.9899,35.9416,0.0006,36.0
747,38.3011,-5.3581,0.9904,38.3053,-5.3579,0.9904,36.5164,0.0006,37.0
748,37.5496,-5.3967,0.9898,37.5456,-5.3976,0.9898,35.8264,0.0006,36.0
749,37.3536,-5.4071,0.9897,37.353,-5.4076,0.9897,35.6512,0.0006,36.0
750,36.3261,-5.4591,0.9889,36.3209,-5.4602,0.9889,34.711,0.0006,35.0
751,37.0509,-5.423,0.9895,37.0556,-5.4229,0.9895,35.3806,0.0006,35.0
752,37.9032,-5.379,0.9901,37.9087,-5.3787,0.9901,36.1564,0.0006,36.0
753,37.2252,-5.4135,0.9896,37.2217,-5.4143,0.9896,35.5318,0.0006,36.0
754,37.0161,-5.4244,0.9894,37.0154,-5.4249,0.9894,35.344,0.0006,35.0
755,37.0123,-5.4247,0.9894,37.0128,-5.4251,0.9894,35.3416,0.0006,35.0
756,37.0903,-5.4207,0.9895,37.0912,-5.421,0.9895,35.413,0.0006,35.0
757,36.7612,-5.4374,0.9892,36.7598,-5.438,0.9892,35.1112,0.0006,35.0
758,36.3162,-5.4598,0.9889,36.3143,-5.4605,0.9889,34.705,0.0006,35.0
759,37.4674,-5.4013,0.9898,37.4684,-5.4016,0.9898,35.7562,0.0006,36.0
760,35.2734,-5.5118,0.988,35.2732,-5.5123,0.988,33.754,0.0006,34.0
761,35.542,-5.4987,0.9882,35.5442,-5.499,0.9882,34.0018,0.0006,34.0
762,36.9642,-5.4272,0.9894,36.9654,-5.4275,0.9894,35.2984,0.0006,35.0
763,36.3304,-5.459,0.9889,36.3274,-5.4599,0.9889,34.717,0.0006,35.0
764,35.0703,-5.5218,0.9878,35.0706,-5.5223,0.9878,33.5685,0.0006,34.0
765,35.7179,-5.4902,0.9884,35.7221,-5.4901,0.9884,34.1644,0.0006,34.0
766,36.3136,-5.4604,0.9889,36.3176,-5.4604,0.9889,34.708,0.0006,35.0
767,35.6607,-5.4925,0.9883,35.6578,-5.4933,0.9883,34.1056,0.0006,34.0
768,36.0596,-5.4731,0.9887,36.0625,-5.4732,0.9887,34.4752,0.0006,34.0
769,35.7919,-5.4861,0.9885,35.7911,-5.4867,0.9885,34.2274,0.0006,34.0
770,34.7562,-5.5368,0.9875,34.7514,-5.5378,0.9875,33.2763,0.0006,33.0
771,35.6385,-5.4942,0.9883,35.644,-5.494,0.9883,34.093,0.0006,34.0
772,35.8098,-5.4854,0.9885,35.8114,-5.4857,0.9885,34.246,0.0006,34.0
773,36.551,-5.4485,0.9891,36.5558,-5.4483,0.9891,34.9252,0.0006,35.0
774,35.4354,-5.5035,0.9882,35.43,-5.5046,0.9881,33.8974,0.0006,34.0
775,36.2041,-5.466,0.9888,36.2091,-5.4658,0.9888,34.609,0.0006,35.0
776,34.9857,-5.5259,0.9878,34.986,-5.5264,0.9878,33.4911,0.0006,33.0
777,34.7897,-5.5354,0.9876,34.7894,-5.536,0.9876,33.3111,0.0006,33.0
778,35.3234,-5.5096,0.9881,35.327,-5.5097,0.9881,33.8032,0.0006,34.0
779,34.5752,-5.5456,0.9874,34.572,-5.5465,0.9874,33.1119,0.0006,33.0
780,34.3596,-5.5562,0.9872,34.3593,-5.5567,0.9872,32.9169,0.0006,33.0
781,34.8542,-5.5325,0.9876,34.8576,-5.5326,0.9876,33.3735,0.0006,33.0
782,34.389,-5.5547,0.9872,34.3874,-5.5554,0.9872,32.9427,0.0006,33.0
783,34.8022,-5.535,0.9876,34.8051,-5.5352,0.9876,33.3255,0.0006,33.0
784,34.6825,-5.5407,0.9875,34.6827,-5.5411,0.9875,33.2133,0.0006,33.0
785,35.4207,-5.5049,0.9881,35.4254,-5.5048,0.9881,33.8932,0.0006,34.0
786,34.6741,-5.5408,0.9875,34.6709,-5.5417,0.9875,33.2025,0.0006,33.0
787,34.9732,-5.5267,0.9877,34.9755,-5.5269,0.9877,33.4815,0.0006,33.0
788,34.5427,-5.5473,0.9873,34.5412,-5.548,0.9873,33.0837,0.0006,33.0
789,34.7509,-5.5375,0.9875,34.7527,-5.5377,0.9875,33.2775,0.0006,33.0
790,35.8174,-5.4854,0.9885,35.8239,-5.4851,0.9885,34.2574,0.0006,34.0
791,35.8023,-5.4857,0.9885,35.8029,-5.4861,0.9885,34.2382,0.0006,34.0
792,34.4873,-5.5501,0.9873,34.4875,-5.5506,0.9873,33.0345,0.0006,33.0
793,35.6993,-5.4909,0.9884,35.7005,-5.4912,0.9884,34.1446,0.0006,34.0
794,33.8504,-5.5805,0.9867,33.8505,-5.5811,0.9867,32.4501,0.0006,32.0
795,34.7564,-5.5374,0.9875,34.7619,-5.5373,0.9875,33.2859,0.0006,33.0
796,35.9555,-5.4781,0.9886,35.9566,-5.4785,0.9886,34.3786,0.0006,34.0
797,34.3558,-5.5564,0.9872,34.356,-5.5569,0.9872,32.9139,0.0006,33.0
798,34.4757,-5.5507,0.9873,34.4771,-5.5511,0.9873,33.0249,0.0006,33.0
799,34.406,-5.554,0.9872,34.4064,-5.5545,0.9872,32.9601,0.0006,33.0
800,33.9813,-5.5742,0.9868,33.9799,-5.5749,0.9868,32.5689,0.0006,33.0
801,34.0884,-5.5693,0.9869,34.0898,-5.5697,0.9869,32.6697,0.0006,33.0
802,33.8405,-5.581,0.9867,33.8401,-5.5816,0.9867,32.4405,0.0006,32.0
803,34.5427,-5.5477,0.9873,34.5471,-5.5477,0.9873,33.0891,0.0006,33.0
804,33.2872,-5.6071,0.9861,33.2876,-5.6076,0.9861,31.9329,0.0006,32.0
805,33.9925,-5.5741,0.9868,33.9969,-5.5741,0.9868,32.5845,0.0006,33.0
806,33.4436,-5.5996,0.9863,33.4417,-5.6004,0.9863,32.0745,0.0006,32.0
807,34.2379,-5.5624,0.9871,34.2428,-5.5623,0.9871,32.8101,0.0006,33.0
808,34.4705,-5.551,0.9873,34.4725,-5.5513,0.9873,33.0207,0.0006,33.0
809,33.6728,-5.5887,0.9865,33.6696,-5.5896,0.9865,32.2839,0.0006,32.0
810,34.4702,-5.5512,0.9873,34.4751,-5.5512,0.9873,33.0231,0.0006,33.0
811,35.2754,-5.5121,0.988,35.2804,-5.512,0.988,33.7606,0.0006,34.0
812,34.1985,-5.5636,0.987,34.1938,-5.5647,0.987,32.7651,0.0006,33.0
813,32.9604,-5.6223,0.9858,32.9609,-5.6228,0.9858,31.6323,0.0006,32.0
814,34.145,-5.567,0.987,34.1519,-5.5667,0.987,32.7267,0.0006,33.0
815,34.004,-5.5732,0.9868,34.0041,-5.5738,0.9868,32.5911,0.0006,33.0
816,33.9044,-5.578,0.9867,33.9048,-5.5785,0.9867,32.4999,0.0006,32.0
817,33.5022,-5.5969,0.9863,33.5011,-5.5976,0.9863,32.1291,0.0006,32.0
818,33.9533,-5.5759,0.9868,33.9564,-5.576,0.9868,32.5473,0.0006,33.0
819,33.9387,-5.5764,0.9868,33.9394,-5.5768,0.9868,32.5317,0.0006,33.0
820,33.8046,-5.5827,0.9866,33.8048,-5.5832,0.9866,32.4081,0.0006,32.0
821,35.0831,-5.5212,0.9878,35.0843,-5.5216,0.9878,33.5811,0.0006,34.0
822,32.3615,-5.6499,0.9851,32.3615,-5.6505,0.9851,31.0803,0.0006,31.0
823,33.1549,-5.6136,0.986,33.1598,-5.6136,0.986,31.8153,0.0006,32.0
824,33.906,-5.5782,0.9867,33.9106,-5.5782,0.9867,32.5053,0.0006,33.0
825,33.9358,-5.5765,0.9868,33.9368,-5.577,0.9868,32.5293,0.0006,33.0
826,33.763,-5.5847,0.9866,33.763,-5.5852,0.9866,32.3697,0.0006,32.0
827,33.5639,-5.5941,0.9864,33.5638,-5.5946,0.9864,32.1867,0.0006,32.0
828,33.884,-5.5791,0.9867,33.8865,-5.5794,0.9867,32.4831,0.0006,32.0
829,33.7231,-5.5866,0.9866,33.7231,-5.5871,0.9866,32.3331,0.0006,32.0
830,32.6854,-5.6348,0.9855,32.6813,-5.6358,0.9855,31.3749,0.0006,31.0
831,33.4416,-5.6001,0.9863,33.4462,-5.6002,0.9863,32.0787,0.0006,32.0
832,34.4501,-5.5523,0.9873,34.4561,-5.5521,0.9873,33.0057,0.0006,33.0
833,33.5719,-5.5935,0.9864,33.5683,-5.5944,0.9864,32.1909,0.0006,32.0
834,33.3181,-5.6056,0.9861,33.3177,-5.6062,0.9861,31.9605,0.0006,32.0
835,33.4201,-5.6009,0.9862,33.4214,-5.6013,0.9862,32.0559,0.0006,32.0
836,32.3936,-5.6482,0.9851,32.3895,-5.6492,0.9851,31.1061,0.0006,31.0
837,33.9851,-5.5742,0.9868,33.9865,-5.5746,0.9868,32.5749,0.0006,33.0
838,32.8073,-5.6291,0.9856,32.8025,-5.6302,0.9856,31.4865,0.0006,31.0
839,33.0436,-5.6186,0.9859,33.0456,-5.6189,0.9858,31.7103,0.0006,32.0
840,33.4304,-5.6005,0.9863,33.4332,-5.6008,0.9863,32.0667,0.0006,32.0
841,33.0927,-5.6161,0.9859,33.0919,-5.6167,0.9859,31.7529,0.0006,32.0
842,34.4175,-5.5535,0.9872,34.4188,-5.5539,0.9872,32.9715,0.0006,33.0
843,33.3197,-5.6053,0.9861,33.315,-5.6063,0.9861,31.9581,0.0006,32.0
844,34.4501,-5.5523,0.9873,34.4568,-5.5521,0.9873,33.0063,0.0006,33.0
845,32.4843,-5.6443,0.9852,32.4846,-5.6448,0.9852,31.1937,0.0006,31.0
846,33.6517,-5.5904,0.9865,33.6584,-5.5902,0.9865,32.2737,0.0006,32.0
847,33.0107,-5.6198,0.9858,33.0085,-5.6206,0.9858,31.6761,0.0006,32.0
848,33.8006,-5.5832,0.9866,33.8054,-5.5832,0.9866,32.4087,0.0006,32.0
849,33.867,-5.5798,0.9867,33.8682,-5.5802,0.9867,32.4663,0.0006,32.0
850,33.4683,-5.5985,0.9863,33.4671,-5.5992,0.9863,32.0979,0.0006,32.0
851,33.5891,-5.593,0.9864,33.5905,-5.5934,0.9864,32.2113,0.0006,32.0
852,32.64,-5.6369,0.9854,32.6363,-5.6378,0.9854,31.3335,0.0006,31.0
853,33.7272,-5.5868,0.9866,33.7336,-5.5866,0.9866,32.3427,0.0006,32.0
854,33.2993,-5.6064,0.9861,33.2981,-5.6071,0.9861,31.9425,0.0006,32.0
855,33.4875,-5.5978,0.9863,33.4893,-5.5981,0.9863,32.1183,0.0006,32.0
856,33.8823,-5.5792,0.9867,33.8852,-5.5794,0.9867,32.4819,0.0006,32.0
857,33.469,-5.5985,0.9863,33.4678,-5.5991,0.9863,32.0985,0.0006,32.0
858,33.6995,-5.5878,0.9865,33.7016,-5.5881,0.9865,32.3133,0.0006,32.0
859,33.8691,-5.5798,0.9867,33.8708,-5.5801,0.9867,32.4687,0.0006,32.0
860,33.9187,-5.5774,0.9867,33.9198,-5.5778,0.9867,32.5137,0.0006,33.0
861,33.064,-5.6173,0.9859,33.0606,-5.6182,0.9859,31.7241,0.0006,32.0
862,32.8716,-5.6264,0.9857,32.8716,-5.627,0.9857,31.5501,0.0006,32.0
863,33.1438,-5.6139,0.986,33.1461,-5.6142,0.986,31.8027,0.0006,32.0
864,33.3497,-5.6043,0.9862,33.3516,-5.6046,0.9862,31.9917,0.0006,32.0
865,33.9655,-5.5753,0.9868,33.9695,-5.5754,0.9868,32.5593,0.0006,33.0
866,32.7088,-5.634,0.9855,32.7093,-5.6345,0.9855,31.4007,0.0006,31.0
867,33.0437,-5.6186,0.9859,33.0463,-5.6189,0.9858,31.7109,0.0006,32.0
868,32.9993,-5.6205,0.9858,33.0,-5.621,0.9858,31.6683,0.0006,32.0
869,33.4886,-5.5978,0.9863,33.4919,-5.598,0.9863,32.1207,0.0006,32.0
870,32.5144,-5.6427,0.9853,32.5106,-5.6436,0.9853,31.2177,0.0006,31.0
871,33.4206,-5.6012,0.9862,33.426,-5.6011,0.9862,32.0601,0.0006,32.0
872,32.9402,-5.6231,0.9857,32.9387,-5.6239,0.9857,31.6119,0.0006,32.0
873,33.2727,-5.6079,0.9861,33.2752,-5.6082,0.9861,31.9215,0.0006,32.0
874,32.8791,-5.626,0.9857,32.8781,-5.6267,0.9857,31.5561,0.0006,32.0
875,33.3951,-5.6022,0.9862,33.3986,-5.6024,0.9862,32.0349,0.0006,32.0
876,32.6002,-5.6388,0.9854,32.5973,-5.6396,0.9854,31.2975,0.0006,31.0
877,33.4087,-5.6017,0.9862,33.4136,-5.6017,0.9862,32.0487,0.0006,32.0
878,33.4673,-5.5987,0.9863,33.4684,-5.5991,0.9863,32.0991,0.0006,32.0
879,32.5947,-5.639,0.9854,32.5914,-5.6399,0.9854,31.2921,0.0006,31.0
880,33.2067,-5.6111,0.986,33.2107,-5.6112,0.986,31.8621,0.0006,32.0
881,33.3929,-5.6022,0.9862,33.3947,-5.6026,0.9862,32.0313,0.0006,32.0
