P1,P2,P3,P,,Q1,Q2,Q3,Q,,,,S1,S2,S3,S,,FP1,FP2,FP3,FPTotal,,
985.5817057,1373.126597,1396.179081,3754.89,,141.7441062,-108.6238033,352.1838381,385.30,,0.863966888,,995.7221954,1377.416343,1439.913012,3774.604423,,0.989815945,0.996885658,0.96962738,0.994776396,0.92,1
994.9597933,1387.12772,1410.134332,3792.22,,153.1397958,-99.84417839,366.2752141,419.57,,0.86282686,,1006.676108,1390.716424,1456.927029,3815.361871,,0.988361385,0.997419529,0.967882608,0.993935038,0.92,1
975.8218993,1358.601743,1381.842814,3716.27,,135.468024,-112.366554,343.0478833,366.15,,0.865134865,,985.1801686,1363.240602,1423.7877,3734.260533,,0.990500956,0.996597183,0.97053993,0.995181355,0.92,1
977.9761379,1361.806437,1385.005329,3724.79,,136.8503273,-111.5420711,345.0608361,370.37,,0.864891791,,987.5046017,1366.366863,1427.342545,3743.156181,,0.990350968,0.99666237,0.970338433,0.995092837,0.92,1
957.6537267,1331.554862,1354.92054,3644.13,,113.2742975,-129.5780533,315.6561261,299.35,,0.86740014,,964.3296774,1337.844842,1391.203961,3656.403827,,0.993077107,0.995298423,0.97391941,0.996642959,0.92,1
895.3124767,1239.382191,1264.284388,3398.98,,79.75412784,-147.6492406,264.0255228,196.13,,0.875409651,,898.8576927,1248.146031,1291.558938,3404.632985,,0.996055865,0.992978514,0.978882458,0.998339343,0.92,1
947.3918268,1316.307976,1339.77553,3603.48,,101.5042595,-138.5876545,300.9490405,263.87,,0.868713441,,952.8139315,1323.583478,1373.16015,3613.123241,,0.994309377,0.994503178,0.975687745,0.99732976,0.92,1
968.0896254,1347.079435,1370.350654,3685.52,,125.2101952,-120.4708767,330.5844351,335.32,,0.866119843,,976.1532235,1352.455632,1409.66201,3700.742842,,0.991739414,0.996024863,0.972112921,0.995886467,0.92,1
961.1984394,1336.816583,1360.107631,3658.12,,115.521466,-128.235997,318.9376253,306.22,,0.866968336,,968.1155143,1342.953107,1397.001781,3670.917315,,0.992855114,0.995430575,0.973590477,0.996514587,0.92,1
942.8471875,1309.573411,1333.141406,3585.56,,98.64955009,-140.2939243,296.7719886,255.13,,0.869271057,,947.9939624,1317.066781,1365.774367,3594.627239,,0.994570878,0.994310562,0.976106624,0.997478116,0.92,1
918.7128817,1273.816556,1297.714642,3490.24,,73.07865048,-159.5356358,264.3002284,177.84,,0.872387489,,921.6148046,1283.767984,1324.355656,3494.77209,,0.996851263,0.992248266,0.979883792,0.998704348,0.92,1
986.8325379,1375.017269,1398.173945,3760.02,,147.877518,-102.9800753,358.6264881,403.52,,0.863803634,,997.8507996,1378.868154,1443.434563,3781.614759,,0.988958007,0.997207213,0.968643803,0.994290533,0.92,1
939.4945793,1304.607344,1328.250268,3572.35,,96.54827875,-141.5501827,293.6960902,248.69,,0.869701252,,944.4424994,1312.263989,1360.333109,3580.998321,,0.994761015,0.994165317,0.976415452,0.997585553,0.92,1
890.0036363,1231.58158,1256.7206,3378.31,,81.77597259,-144.4622448,264.4720497,201.79,,0.87610507,,893.7526404,1240.025213,1284.247691,3384.326771,,0.995805322,0.993190757,0.978565591,0.99822093,0.92,1
870.2097967,1202.566017,1228.818282,3301.59,,101.3603559,-120.8392051,278.0897009,258.61,,0.878696984,,876.0930384,1208.622,1259.892159,3311.706983,,0.993284684,0.994989349,0.975336082,0.996946322,0.92,1
949.2484835,1319.06041,1342.487318,3610.80,,102.672676,-137.8893674,302.6581383,267.44,,0.868482645,,954.784982,1326.248032,1376.181001,3620.68698,,0.994201314,0.994580484,0.975516532,0.997268262,0.92,1
931.8500795,1293.265465,1316.966902,3542.08,,86.49528932,-149.5361613,281.4744526,218.43,,0.870683953,,935.8557612,1301.881956,1346.710692,3548.811249,,0.995719766,0.993381512,0.977913749,0.998103928,0.92,1
936.7304639,1300.488365,1324.077914,3561.30,,89.53894254,-147.7155998,285.935357,227.76,,0.870088276,,941.0000979,1308.850597,1354.600071,3568.572336,,0.995462664,0.993611011,0.977467773,0.997961203,0.92,1
954.847486,1327.390941,1350.816183,3633.05,,111.4985249,-130.6386544,313.0620714,293.92,,0.86777156,,961.3353434,1333.804022,1386.618989,3644.924678,,0.993251203,0.995191887,0.974179781,0.996743398,0.92,1
869.4366631,1201.429575,1227.700595,3298.57,,100.8912483,-121.1201536,277.3998438,257.17,,0.878806312,,875.2709039,1207.519406,1258.649842,3308.57674,,0.99333436,0.994956743,0.975410757,0.996974558,0.92,1
895.630416,1239.850803,1264.745218,3400.23,,79.94858434,-147.5327328,264.3114809,196.73,,0.875384136,,899.1916471,1248.597582,1292.068507,3405.912721,,0.996039519,0.992994718,0.978853065,0.998330467,0.92,1
939.6757618,1304.875787,1328.514602,3573.07,,96.66180456,-141.4823042,293.8621854,249.04,,0.869686029,,944.6343429,1312.523547,1360.627073,3581.734702,,0.994750793,0.99417324,0.976398771,0.99757979,0.92,1
928.5403478,1288.369223,1312.147431,3529.06,,84.43588166,-150.7681683,278.4549324,212.12,,0.87111111,,932.3714901,1297.16086,1341.367969,3535.42633,,0.99589097,0.993222401,0.978215867,0.998198427,0.92,1
944.3571591,1311.810631,1335.345141,3591.51,,99.59718941,-139.7274683,298.1589278,258.03,,0.869099603,,949.5946735,1319.231176,1368.227099,3600.769906,,0.994484474,0.994375098,0.975967471,0.997429168,0.92,1
897.941939,1243.235688,1267.966077,3409.14,,76.09877529,-151.8129393,261.175987,185.46,,0.875076352,,901.1607789,1252.470416,1294.585211,3414.184658,,0.996428118,0.992626789,0.979438098,0.998523526,0.92,1
902.7069559,1250.238758,1274.744562,3427.69,,73.75513054,-155.1893237,260.2542935,178.82,,0.874479432,,905.7150034,1259.833592,1301.040352,3432.351564,,0.996678814,0.992384047,0.979788644,0.998641955,0.92,1
843.2213679,1163.04979,1190.768717,3197.04,,127.3316428,-89.3283951,295.9811723,333.98,,0.882361784,,852.7811106,1166.475193,1227.002441,3214.437673,,0.988789922,0.997063458,0.970469721,0.994587608,0.92,1
904.4303223,1252.756879,1277.112099,3434.30,,69.55127236,-159.6780412,256.5962627,166.47,,0.874256582,,907.100649,1262.892266,1302.634621,3438.33154,,0.997056196,0.991974465,0.980406999,0.998827269,0.92,1
894.6613674,1238.422616,1263.340751,3396.42,,79.3559462,-147.887765,263.4400465,194.91,,0.87549644,,898.1738854,1247.221459,1290.515599,3402.012669,,0.996089267,0.992945244,0.978942643,0.998357462,0.92,1
911.0019793,1262.344603,1286.290867,3459.64,,63.00403027,-167.4946404,252.0263671,147.54,,0.873429123,,913.1780298,1273.408163,1310.748445,3462.781841,,0.997617058,0.99131185,0.981340754,0.999091946,0.92,1
895.4790126,1239.627681,1264.525818,3399.63,,79.85598038,-147.5882006,264.175376,196.44,,0.87538475,,899.0326132,1248.382579,1291.825907,3405.303383,,0.996047306,0.992987007,0.978867053,0.998334694,0.92,1
903.3880588,1251.243433,1275.732597,3430.36,,74.17278595,-154.9392751,260.8683881,180.10,,0.874377853,,906.4279271,1260.799868,1302.13132,3435.088714,,0.996646321,0.992420339,0.979726528,0.998624599,0.92,1
903.5523287,1251.461869,1275.838583,3430.85,,69.01310585,-160.0004006,255.8047397,164.82,,0.874368333,,906.1840981,1261.6485,1301.230247,3434.809397,,0.997095768,0.991925936,0.980486418,0.998848083,0.92,1
887.0429976,1227.241838,1252.559496,3366.84,,85.23668405,-140.4115713,267.0334168,211.86,,0.876483533,,891.1288189,1235.248128,1280.70767,3373.50334,,0.995415005,0.993518476,0.97802139,0.998026085,0.92,1
937.7273317,1301.990493,1325.673088,3565.39,,95.44237675,-142.2114912,292.0765636,245.31,,0.869933551,,942.5719049,1309.734077,1357.467442,3573.81982,,0.994860261,0.994087667,0.976578183,0.997641485,0.92,1
898.0781392,1243.436537,1268.16365,3409.68,,76.18212642,-151.7630435,261.2986647,185.72,,0.875058754,,901.3035341,1252.663739,1294.803473,3414.732401,,0.996421411,0.992633935,0.979425585,0.998519921,0.92,1
884.4167186,1223.394863,1248.882491,3356.69,,88.90469554,-136.2349555,269.8986002,222.57,,0.876823827,,888.8739939,1230.956926,1277.713869,3364.064768,,0.994985481,0.993856761,0.977435184,0.997808991,0.92,1
954.9229457,1327.50289,1350.926464,3633.35,,111.5462591,-130.6101607,313.1317627,294.07,,0.867757803,,961.415831,1333.912642,1386.742158,3645.233167,,0.993246538,0.995194774,0.974172781,0.996740711,0.92,1
860.3792868,1188.166963,1214.966493,3263.51,,111.2453052,-108.9485675,285.0208718,287.32,,0.880015481,,867.5413737,1193.151508,1247.95051,3276.13596,,0.991744386,0.99582237,0.973569451,0.996146919,0.92,1
891.2001046,1233.344094,1258.453808,3383.00,,82.50652848,-144.0246439,265.5463866,204.03,,0.875962511,,895.0111472,1241.72491,1286.16518,3389.144884,,0.995741905,0.993250666,0.978454267,0.998186304,0.92,1
875.8339256,1210.80206,1236.709335,3323.35,,94.22467516,-129.0842871,272.6611711,237.80,,0.877958257,,880.8878219,1217.663493,1266.409923,3331.842389,,0.994262724,0.994365083,0.976547414,0.997449739,0.92,1
858.3018772,1185.115977,1211.96591,3255.38,,109.98859,-109.7011828,283.1729622,283.46,,0.880303333,,865.32052,1190.182435,1244.607687,3267.701522,,0.991888968,0.995743125,0.973773441,0.996230452,0.92,1
836.754505,1153.580378,1181.554579,3171.89,,128.7364856,-86.48484409,295.5052019,337.76,,0.883266454,,846.5997781,1156.817754,1217.946857,3189.821695,,0.988370806,0.997201481,0.970119978,0.994378296,0.92,1
880.6854883,1217.922003,1243.605989,3342.21,,91.9031043,-132.4578855,271.778001,231.22,,0.877322922,,885.4677351,1225.103708,1272.956849,3350.202251,,0.994599186,0.994137879,0.97694277,0.997615436,0.92,1
884.7044342,1223.818565,1249.299221,3357.82,,89.08020347,-136.1300351,270.1566456,223.11,,0.876804018,,889.1778329,1231.366423,1278.175714,3365.226102,,0.994969062,0.99387034,0.977408041,0.997799886,0.92,1
864.0896601,1193.602956,1220.210134,3277.90,,108.2091913,-112.7587536,283.0921535,278.54,,0.879512005,,870.8387737,1198.917241,1252.618832,3289.71616,,0.99224987,0.995567429,0.974127247,0.996408988,0.92,1
874.1048138,1208.276642,1234.330274,3316.71,,98.44886897,-124.569482,276.3410635,250.22,,0.878190994,,879.6314031,1214.681028,1264.885611,3326.136944,,0.993717153,0.994727516,0.975843399,0.997166318,0.92,1
888.8604877,1229.918637,1255.19187,3373.97,,86.34585708,-139.7472867,268.6643607,215.26,,0.87625366,,893.044553,1237.832443,1283.622674,3380.831022,,0.99531483,0.993606722,0.97785112,0.997970905,0.92,1
900.8147009,1247.448206,1272.000473,3420.26,,72.59562673,-155.8838116,258.5493685,175.26,,0.874719982,,903.7351661,1257.150265,1298.011163,3424.750804,,0.99676845,0.992282498,0.97996112,0.998689708,0.92,1
933.5273879,1295.74743,1319.410339,3548.69,,87.54041799,-148.9110081,283.0065405,221.64,,0.870481871,,937.6229033,1304.276002,1349.420744,3555.599645,,0.995632023,0.993461068,0.977760528,0.998055324,0.92,1
856.7758934,1182.88938,1209.878129,3249.54,,114.3506052,-105.0951343,287.0503317,296.31,,0.880505014,,864.373179,1187.54885,1243.464105,3263.024587,,0.991210642,0.996076397,0.972989992,0.995868501,0.92,1
825.2350975,1136.790238,1166.417851,3128.44,,196.2607321,-17.8268416,359.0316089,537.47,,0.884758045,,848.2518736,1136.930007,1220.42382,3174.275655,,0.972865635,0.999877064,0.955748185,0.985561283,0.92,1
864.6051026,1194.360351,1220.955033,3279.92,,108.5215148,-112.5716446,283.5513838,279.50,,0.879452082,,871.389065,1199.65371,1253.448276,3291.807916,,0.992214772,0.995587594,0.974076918,0.996388784,0.92,1
848.5100796,1170.783678,1198.174622,3217.47,,119.9351527,-97.75799011,290.1857483,312.36,,0.881636344,,856.9444533,1174.857883,1232.813933,3232.595452,,0.990157619,0.996532172,0.971902239,0.995320456,0.92,1
848.1156044,1170.205033,1197.605526,3215.93,,119.6974221,-97.90033229,289.8360274,311.63,,0.88169747,,856.5206076,1174.293104,1232.178526,3230.989986,,0.990187039,0.996518696,0.971941566,0.995337707,0.92,1
876.6825466,1212.050451,1237.936891,3326.67,,94.74058254,-128.7752881,273.4197868,239.39,,0.877862182,,881.7868594,1218.872172,1267.772112,3335.271768,,0.994211398,0.994403252,0.976466417,0.997420936,0.92,1
870.7704701,1203.390547,1229.629181,3303.79,,101.7008407,-120.635253,278.5903023,259.66,,0.878626206,,876.689382,1209.422041,1260.793591,3313.978101,,0.993248564,0.995012912,0.97528191,0.996925778,0.92,1
839.8503707,1158.11801,1186.017546,3183.99,,130.5975844,-85.36997814,298.2416295,343.47,,0.882819523,,849.9437477,1161.260246,1222.941409,3202.45804,,0.988124653,0.997294116,0.969807333,0.994231895,0.92,1
826.9800756,1139.345701,1168.935343,3135.26,,197.3163054,-17.19522986,360.5771663,540.70,,0.884511842,,850.1939601,1139.475451,1223.284811,3181.54316,,0.972695778,0.999886132,0.95557088,0.985452959,0.92,1
891.0183338,1233.076363,1258.190455,3382.29,,82.39547795,-144.0911293,265.3831615,203.69,,0.875976879,,894.8199182,1241.466701,1285.873805,3388.412822,,0.995751565,0.993241592,0.978471176,0.998191581,0.92,1
857.139845,1183.423796,1210.403755,3250.97,,114.5706032,-104.9633031,287.3738963,296.98,,0.880444432,,864.7630525,1188.069516,1244.050242,3264.504072,,0.991184629,0.99608969,0.972954076,0.995853374,0.92,1
900.6482441,1247.202669,1271.758965,3419.61,,72.4936371,-155.9448516,258.3994136,174.95,,0.874739417,,903.5610589,1256.914195,1297.744629,3424.082153,,0.996776295,0.992273517,0.979976289,0.998693876,0.92,1
867.8615672,1199.130587,1225.543287,3292.54,,105.2148552,-116.5422189,281.2236216,269.90,,0.878999918,,874.2161435,1204.780583,1257.395353,3303.578912,,0.992731115,0.995310353,0.974668217,0.996657119,0.92,1
901.8894681,1249.033187,1273.559,3424.48,,73.25412711,-155.4895213,259.5175681,177.28,,0.874588173,,904.859536,1258.67426,1299.73147,3429.06745,,0.996717648,0.992340295,0.979863171,0.99866267,0.92,1
853.9469912,1178.749679,1205.908309,3238.60,,117.927917,-100.9571433,289.77281,306.74,,0.880888958,,862.0513079,1183.065151,1240.235111,3253.099113,,0.9905988,0.996352296,0.972322343,0.995544515,0.92,1
865.1481512,1195.142584,1221.621264,3281.91,,103.5697017,-117.5276598,278.8046194,264.85,,0.879393702,,871.325431,1200.907385,1253.032533,3292.581074,,0.992910479,0.995199629,0.974931801,0.996759662,0.92,1
853.704307,1178.39346,1205.557929,3237.66,,117.7812959,-101.0450307,289.5572492,306.29,,0.880921098,,861.7908548,1182.717736,1239.844072,3252.111641,,0.990616577,0.99634378,0.972346408,0.995554905,0.92,1
831.6074753,1146.124383,1175.614024,3153.35,,200.1207492,-15.51751711,364.6812614,549.28,,0.88383849,,855.3474775,1146.229425,1230.878043,3200.828598,,0.972245195,0.999908359,0.955101954,0.985165493,0.92,1
844.3176165,1164.646058,1192.238669,3201.20,,122.6992563,-94.10363326,291.7104192,320.31,,0.882227867,,853.1865827,1168.441669,1227.407028,3217.187032,,0.989604892,0.996751561,0.971347435,0.99503147,0.92,1
877.8794967,1213.811587,1239.668916,3331.36,,95.46878441,-128.3392069,274.4904925,241.62,,0.877701475,,883.0553207,1220.577536,1269.694472,3340.110733,,0.994138732,0.994456764,0.976352141,0.997380107,0.92,1
802.0480057,1102.879335,1133.027389,3037.95,,182.3331922,-26.16386327,338.6123806,494.78,,0.888195353,,822.5122469,1103.189637,1182.543618,3077.982761,,0.975119834,0.999718723,0.958127355,0.986995368,0.92,1
863.6652027,1192.979211,1219.596659,3276.24,,107.9520302,-112.9128099,282.7138772,277.75,,0.879583559,,870.385675,1198.31077,1251.93576,3287.993667,,0.992278742,0.995550771,0.974168722,0.996425603,0.92,1
835.7063194,1152.054347,1180.15252,3167.91,,133.4030188,-81.68567117,299.8240562,351.54,,0.883401074,,846.2868413,1154.946651,1217.642984,3187.358674,,0.987497712,0.997495725,0.969210627,0.993899184,0.92,1
880.6097032,1217.810497,1243.496389,3341.92,,91.85701008,-132.4855561,271.7101837,231.08,,0.87733326,,885.387576,1224.995849,1272.835297,3349.896298,,0.994603637,0.994134387,0.976949957,0.997617923,0.92,1
853.05213,1177.43618,1204.616425,3235.10,,117.3874331,-101.2809591,288.9779994,305.08,,0.881005715,,861.0910207,1181.784156,1238.793371,3249.458291,,0.990664296,0.996320838,0.972411101,0.995582785,0.92,1
822.3212252,1132.524215,1162.21566,3117.06,,194.5003569,-18.88022434,356.4537526,532.07,,0.88518327,,845.010406,1132.68158,1215.649833,3162.146821,,0.973149229,0.999861069,0.956044765,0.985742053,0.92,1
874.5291148,1208.900735,1234.944028,3318.37,,98.70674408,-124.4149825,276.7202025,251.01,,0.878131879,,880.0819246,1215.286005,1265.567391,3327.853992,,0.993690576,0.99474587,0.975802661,0.997151283,0.92,1
829.1194439,1142.479287,1172.022478,3143.62,,198.6119729,-16.42007287,362.4735182,544.67,,0.884204018,,852.5759603,1142.597278,1226.79409,3190.45682,,0.972487476,0.999896734,0.955353867,0.985320092,0.92,1
853.9469912,1178.749679,1205.908309,3238.60,,117.927917,-100.9571433,289.77281,306.74,,0.880902014,,862.0513079,1183.065151,1240.235111,3253.099113,,0.9905988,0.996352296,0.972322343,0.995544515,0.92,1
855.4110537,1180.885477,1207.907275,3244.20,,113.5256184,-105.5891528,285.8374108,293.77,,0.880705169,,862.9114304,1185.596718,1241.266695,3257.477769,,0.991308057,0.99602627,0.973124695,0.995925079,0.92,1
847.0029893,1168.584735,1196.112548,3211.70,,124.3172519,-93.13446541,294.0894396,325.27,,0.881839022,,856.0775917,1172.290199,1231.736103,3228.129592,,0.98939979,0.996839124,0.971078582,0.994910576,0.92,1
816.9324251,1124.638155,1154.448869,3096.02,,191.2525163,-20.82394219,351.6952939,522.12,,0.885973872,,839.0209248,1124.830927,1206.831294,3139.737212,,0.973673482,0.999828621,0.956595073,0.98607598,0.92,1
859.1055696,1186.296268,1213.126662,3258.53,,110.4746096,-109.4101032,283.8876736,284.95,,0.880201439,,866.1795536,1191.330939,1245.900682,3270.964036,,0.991833121,0.995773911,0.973694516,0.996198204,0.92,1
914.3262272,1267.337391,1291.341431,3473.01,,70.37302418,-161.1555379,260.3253912,169.54,,0.872974683,,917.0304315,1277.542629,1317.320007,3477.140903,,0.997051129,0.992011822,0.980279222,0.998810559,0.92,1
905.1114844,1253.761648,1278.100052,3436.97,,69.96888876,-159.4279293,257.2104048,167.75,,0.874157953,,907.8118993,1263.857403,1303.724256,3441.064543,,0.997025359,0.992011951,0.980345381,0.998811019,0.92,1
884.2651843,1223.171789,1248.663213,3356.10,,88.8123816,-136.29036,269.7628639,222.28,,0.876840933,,888.7139896,1230.741356,1277.470869,3363.453438,,0.994994109,0.993849587,0.977449461,0.997813779,0.92,1
835.9339758,1152.387946,1180.480617,3168.80,,133.5398302,-81.60367245,300.02521,351.96,,0.883376994,,846.5332233,1155.27362,1218.010515,3188.288935,,0.98747923,0.997502173,0.969187542,0.993888133,0.92,1
845.4403707,1166.292681,1193.858141,3205.59,,123.3754453,-93.69857859,292.7047758,322.38,,0.882067711,,854.3950614,1170.050444,1229.216558,3221.761136,,0.989519262,0.996788375,0.971234998,0.994981024,0.92,1
810.9649125,1115.910483,1145.854999,3072.73,,187.6674484,-22.96996575,346.4393612,511.14,,0.886854385,,832.3960358,1116.146866,1197.081413,3114.953122,,0.974253694,0.999788216,0.957207243,0.986445148,0.92,1
785.1591924,1078.231502,1108.776354,2972.17,,172.3039727,-32.17148819,323.8743238,464.01,,0.89075949,,803.8430297,1078.71135,1155.110203,3008.168759,,0.976756858,0.999555166,0.959887941,0.988032018,0.92,1
826.0241972,1137.945723,1167.556199,3131.53,,196.737961,-17.54133409,359.7303745,538.93,,0.884657811,,849.1300252,1138.080915,1221.717406,3177.561668,,0.972788822,0.999881211,0.955667975,0.985512304,0.92,1
843.0544688,1162.805044,1190.527952,3196.39,,127.2311159,-89.38873856,295.833421,333.68,,0.882395737,,852.6010756,1166.23579,1226.733148,3213.756737,,0.988802962,0.997058274,0.970486494,0.994595337,0.92,1
862.0581222,1190.618107,1217.274616,3269.95,,106.9787042,-113.495729,281.2827917,274.77,,0.879810747,,868.6706218,1196.015367,1249.350831,3281.474479,,0.992387794,0.995487299,0.974325694,0.996488276,0.92,1
857.2914174,1183.646475,1210.622754,3251.56,,114.6622812,-104.9084051,287.50877,297.26,,0.880423767,,864.9254379,1188.286477,1244.294477,3265.120475,,0.991173782,0.996095216,0.972939104,0.995847066,0.92,1
838.3784563,1155.960367,1183.895347,3178.23,,129.7123134,-85.9002154,296.9400995,340.75,,0.883034878,,848.3535349,1159.147625,1220.566105,3196.448733,,0.988241838,0.997250343,0.969955943,0.994301625,0.92,1
865.2391291,1195.276252,1221.752634,3282.27,,103.6247502,-117.4946704,278.885605,265.02,,0.879387925,,871.4223083,1201.037183,1253.17863,3292.949534,,0.992904497,0.99520337,0.974922971,0.996756246,0.92,1
875.6672577,1210.556887,1236.468138,3322.69,,94.12336788,-129.1450105,272.5121337,237.49,,0.877992562,,880.7112776,1217.426142,1266.142298,3331.168825,,0.994272788,0.994357559,0.976563329,0.997455385,0.92,1
787.5771606,1081.757668,1112.244769,2981.58,,173.7339493,-31.31483905,325.9773888,468.40,,0.890392825,,806.511791,1082.210826,1159.02963,3018.147143,,0.97652281,0.999581267,0.959634456,0.987884108,0.92,1
844.5148842,1164.935317,1192.523101,3201.97,,122.8179745,-94.03246217,291.8850171,320.67,,0.882198391,,853.3988777,1168.72426,1227.724811,3217.990463,,0.98958987,0.996758052,0.971327688,0.99502262,0.92,1
833.048543,1148.236104,1177.694857,3158.98,,200.9955589,-14.99424499,365.9611967,551.96,,0.883635129,,856.9533766,1148.334001,1233.244815,3206.838649,,0.972104861,0.999914749,0.954956261,0.985075911,0.92,1
845.5010286,1166.381692,1193.94569,3205.83,,123.411965,-93.67667005,292.7584914,322.49,,0.882059893,,854.4603575,1170.137415,1229.31438,3222.008386,,0.989514635,0.996790357,0.97122893,0.994978295,0.92,1
838.6970599,1156.427459,1184.354742,3179.48,,129.903973,-85.78548052,297.221768,341.34,,0.882994315,,848.6977086,1159.60494,1221.080233,3197.74945,,0.988216477,0.997259859,0.96992377,0.994286548,0.92,1
837.3312327,1154.425598,1182.385835,3174.14,,129.0829126,-86.27721954,296.0145953,338.82,,0.88318841,,847.222516,1157.645118,1218.876903,3192.174941,,0.988325047,0.997218906,0.970061729,0.994351101,0.92,1
815.2167549,1122.128392,1151.9774,3089.32,,190.2205174,-21.44156033,350.1827535,518.96,,0.886229871,,837.1154058,1122.333226,1204.026533,3132.608348,,0.973840344,0.999817493,0.956770776,0.986182186,0.92,1
785.9500123,1079.38466,1109.910564,2975.25,,172.771447,-31.89136285,324.5618061,465.44,,0.890636481,,804.715723,1079.855687,1156.391727,3011.431615,,0.976680323,0.999563806,0.959805002,0.987983663,0.92,1
827.0559673,1139.456859,1169.044792,3135.56,,197.3622783,-17.16768589,360.6443402,540.84,,0.884507972,,850.2784497,1139.58618,1223.409198,3181.859256,,0.972688379,0.999886519,0.955563187,0.985448244,0.92,1
843.0089518,1162.738289,1190.462239,3196.21,,127.2037035,-89.40507498,295.793054,333.59,,0.882401751,,852.5519779,1166.170484,1226.65964,3213.570982,,0.988806517,0.997056867,0.97049108,0.994597443,0.92,1
829.1801439,1142.568156,1172.110131,3143.86,,198.6487363,-16.39810102,362.5273197,544.78,,0.884192618,,852.6435548,1142.685822,1226.893727,3190.709773,,0.972481571,0.999897026,0.955347725,0.985316326,0.92,1
827.404957,1139.967942,1169.548394,3136.92,,197.5734919,-17.04136354,360.9535675,541.49,,0.8844496,,850.6669428,1140.09531,1223.981586,3183.313047,,0.972654414,0.999888283,0.955527769,0.985426581,0.92,1
857.8317952,1184.425668,1211.287052,3253.54,,109.704393,-109.8714489,282.7550792,282.59,,0.880389014,,864.8181559,1189.510781,1243.851581,3265.79361,,0.991921584,0.995725038,0.973819602,0.996249275,0.92,1
827.5263455,1140.145743,1169.723532,3137.40,,197.6469754,-16.9973565,361.0611949,541.71,,0.884425691,,850.80208,1140.272435,1224.180676,3183.818758,,0.972642598,0.999888893,0.955515436,0.985419039,0.92,1
840.0173058,1158.362724,1186.25827,3184.64,,130.6979858,-85.30982464,298.3894046,343.78,,0.882813145,,850.1241307,1161.499878,1223.210906,3203.139728,,0.988111354,0.997299049,0.969790463,0.994223971,0.92,1
812.6657779,1118.397514,1148.303667,3079.37,,188.6880483,-22.35899616,347.9359654,514.27,,0.88660492,,834.2834327,1118.620992,1199.858637,3122.013673,,0.974088357,0.99980022,0.957032464,0.986339998,0.92,1
845.5768898,1166.492928,1194.055066,3206.12,,123.4577376,-93.64931604,292.8256342,322.63,,0.882057777,,854.5420349,1170.246105,1229.4366,3222.317413,,0.989508831,0.996792831,0.971221343,0.994974881,0.92,1
823.9148223,1134.857142,1164.51367,3123.29,,195.4627176,-18.30427042,357.8632526,535.02,,0.884954368,,846.782917,1135.004748,1218.260315,3168.779161,,0.972994147,0.999869951,0.955882463,0.985643201,0.92,1
837.0580077,1154.025229,1181.992052,3173.08,,128.9188417,-86.37555468,295.7732786,338.32,,0.883236727,,846.9274916,1157.253199,1218.436311,3191.060151,,0.988346719,0.997210663,0.97008932,0.994363985,0.92,1
840.2018343,1158.622508,1186.414216,3185.24,,125.5146143,-90.41685683,293.3092684,328.41,,0.882804847,,849.5251855,1162.145139,1222.132979,3202.123647,,0.989025221,0.996968855,0.970773423,0.994726909,0.92,1
818.2836077,1126.615036,1156.395675,3101.29,,192.0658892,-20.33714208,352.887297,524.62,,0.885778417,,840.5220808,1126.798579,1209.041108,3145.353469,,0.973542071,0.999837111,0.956456871,0.985992306,0.92,1
794.4339688,1091.76194,1122.087035,3008.28,,177.7998063,-28.87906558,331.9539494,480.87,,0.889341022,,814.0872815,1092.143824,1170.159279,3046.474477,,0.97585847,0.999650335,0.958918205,0.987463695,0.92,1
856.7606702,1182.867123,1209.856226,3249.48,,114.3414505,-105.1005797,287.0368027,296.28,,0.88051574,,864.3568784,1187.527163,1243.43967,3262.962894,,0.991211722,0.996075846,0.972991497,0.99586913,0.92,1
854.6375936,1179.749968,1206.790501,3241.18,,113.058406,-105.8690882,285.1502435,292.34,,0.880802464,,862.083302,1184.490714,1240.021764,3254.33521,,0.991363122,0.995997651,0.973201065,0.99595704,0.92,1
857.3218323,1183.691004,1210.666554,3251.68,,114.6806455,-104.8973242,287.5356866,297.32,,0.880441874,,864.958019,1188.329854,1244.343311,3265.243857,,0.99117161,0.996096328,0.972936121,0.995845803,0.92,1
862.2703789,1190.929956,1217.581263,3270.78,,107.107173,-113.4188591,281.4718361,275.16,,0.879788185,,868.8970899,1196.318518,1249.692172,3282.335352,,0.992373422,0.995495713,0.974304945,0.99648002,0.92,1
768.0572795,1053.316128,1084.277674,2905.65,,162.2456365,-38.1998819,309.0643599,433.11,,0.893432646,,785.0067714,1054.008585,1127.465677,2937.752982,,0.978408477,0.999343026,0.961694618,0.989072635,0.92,1
825.3868503,1137.012458,1166.636776,3129.04,,196.3524776,-17.77188029,359.1659409,537.75,,0.884751403,,848.4207377,1137.151339,1220.672577,3174.907582,,0.972850867,0.999877869,0.955732764,0.985551864,0.92,1
807.714647,1111.159069,1141.177342,3060.05,,185.7199486,-24.1358672,343.5826804,505.17,,0.887344061,,828.7911982,1111.42117,1191.777993,3101.468351,,0.974569528,0.999764175,0.957541882,0.986645908,0.92,1
861.0767641,1189.191472,1215.974151,3266.24,,111.6675887,-108.6956063,285.6416962,288.61,,0.879927949,,868.287305,1194.148689,1249.073382,3278.968921,,0.991695674,0.995848744,0.973500971,0.996118739,0.92,1
